styrk08,title,exposure_index,exposure_class,eloundou_norm,anthropic_norm,felten_norm
9331,FÃ¸rere av ikke-motorisert kjÃ¸retÃ¸y,0.23525837289631232,E0,0.31830238726790455,0.06142835843148949,0.32604437298954286
7132,Overflatebehandlere og lakkerere,0.23489004118946072,E0,,,0.23489004118946072
8322,"Bil-, drosje- og varebilfÃ¸rere",0.2337746414570305,E0,0.26995796226565455,0.013965508672531188,0.4174004534329057
7544,Desinfeksjonsarbeidere og skadedyrbekjempere,0.23163860218323562,E0,0.2256755590088923,0.07668604940112321,0.39255419813969133
5413,Fengselsbetjenter,0.2315496902630164,E0,0.278960170264518,0.02348292828388251,0.3922059722406487
7322,Trykkere,0.2302955653277754,E0,0.2948717948717949,0.0,0.39601490111153126
5142,Kosmetologer mv.,0.23021921076020121,E0,0.17304019614674296,0.00906515580736544,0.5085522803264952
3134,KontrolloperatÃ¸rer ved olje- og naturgassraffineringsanlegg,0.22993928099750235,E0,0.2072058257564824,0.04204562397495155,0.44056639326107305
7319,Andre kunsthÃ¥ndverkere,0.22664979483718561,E0,0.2652519893899204,0.08036379901595349,0.334333596105683
7317,KunsthÃ¥ndverkere i tre mv.,0.22664979483718561,E0,0.2652519893899204,0.08036379901595349,0.334333596105683
3132,KontrolloperatÃ¸rer ved forbrennings- kjÃ¸le- og vannrenseanlegg mv.,0.22490321036289362,E0,0.22297297297297297,0.0,0.45173665811570796
5164,Dyrepassere og - trenere mv.,0.21923887451257043,E0,0.2045804344654919,0.008896178122359724,0.4442400109498597
5141,FrisÃ¸rer,0.21640163758857248,E0,0.1234420893863618,0.0226628895184136,0.5030999338609421
3240,Dyrepleiere,0.21567261428694562,E0,0.19802905048806688,0.013344267183539586,0.4356445251892304
5120,Kokker,0.2147678248463969,E0,0.19823494582115272,0.020277322200685854,0.4257912065173521
3133,KontrolloperatÃ¸rer innen kjemisk prosessindustri,0.21427670197608406,E0,0.1554001554001554,0.0,0.4874299505280968
9611,Renovasjonsarbeidere,0.212330299233673,E0,0.20146520146520144,0.0,0.4355256962358176
6224,Fangstfolk,0.21091685556189943,E0,0.2878992352676563,0.0,0.3448513314180419
9629,Andre hjelpearbeidere,0.20936203335414408,E0,0.14520467125926179,0.018458327120918442,0.4644231016822521
7515,PrÃ¸vesmakere og kvalitetsbedÃ¸mmere av mat og drikke,0.209150574113853,E0,0.20085470085470084,0.0,0.4265970214868582
7532,GradÃ¸rer,0.20856447122635066,E0,0.21520146520146521,0.007554296506137866,0.4029376519714488
7549,Andre hÃ¥ndverkere,0.20791471929363178,E0,0.1506410256410256,0.0,0.4731031322398698
8343,Kran- og heisfÃ¸rere mv.,0.20780179410312102,E0,0.1747341727098812,0.023072908901148055,0.42559830069833376
5132,Bartendere,0.20720495765362965,E0,0.19943019943019938,0.0,0.4221846735306895
8182,Fyrkjele- og turbinoperatÃ¸rer,0.20691261584720913,E0,0.1669648181276088,0.0,0.45377302941401865
7531,"Skreddere, buntmakere mv.",0.20612696320173354,E0,0.09324009324009323,0.0509915014164306,0.4741492949486768
1111,Politikere,0.20512820512820515,E0,0.4102564102564103,0.0,
5411,Brannkonstabler,0.20386155215815424,E0,0.2848437009310892,0.0,0.3267409555433735
6123,BirÃ¸ktere mv.,0.2035888658297275,E0,0.2294197031039136,0.0,0.3813468943852689
6129,Andre dyreoppdrettere og rÃ¸ktere,0.2035888658297275,E0,0.2294197031039136,0.0,0.3813468943852689
6122,Egg- og fjÃ¦rfeprodusenter,0.2035888658297275,E0,0.2294197031039136,0.0,0.3813468943852689
6121,Melke- og husdyrprodusenter,0.2035888658297275,E0,0.2294197031039136,0.0,0.3813468943852689
6221,Havbruksarbeidere,0.2035888658297275,E0,0.2294197031039136,0.0,0.3813468943852689
6222,Fiskere,0.20118246391024278,E0,0.2878992352676563,0.0,0.31564815646307204
9621,Bud mv.,0.20082256991071243,E0,0.23512460294069487,0.08513493365140898,0.28220817314003344
7412,Automatikere,0.20035765747434311,E0,0.20430192320569146,0.015116239061371014,0.3816548101559669
4412,Postbud og postsorterere,0.19758511607564413,E0,0.24044001833568585,0.0122856716862979,0.3400296582049487
5163,BegravelsesbyrÃ¥- og krematoriearbeidere,0.1959873685282003,E0,0.13010888049647737,0.0,0.4578532250881236
5245,Servicemedarbeidere (bensinstasjon),0.19265820891557525,E0,0.13377926421404676,0.0,0.444195362532679
7222,"VerktÃ¸ymaker, lÃ¥sesmeder mv.",0.1924334067921237,E0,0.14592800374006543,0.0,0.4313722166363057
7514,"Saftere, syltere mv. (gÃ¥rdsproduksjon)",0.19044553193107894,E0,0.1323407775020678,0.0,0.43899581829116907
8212,MontÃ¸rer av elektriske og elektroniske produkter,0.18784224200231325,E0,0.1282549359472436,0.0,0.43527179005969613
8154,OperatÃ¸rer innen tekstilbearbeiding,0.18231896499156142,E0,0.16194331983805663,0.03145966900253467,0.35355390613409293
7513,Ystere mv. (gÃ¥rdsproduksjon),0.18090046041202582,E0,0.13243167089320929,0.0,0.41026971034286824
5131,ServitÃ¸rer,0.17359014437186557,E0,0.1606682559063511,0.0,0.3601021772092456
5241,Mannekenger og modeller,0.1732383879625309,E0,0.2393162393162393,0.0,0.2803989245713535
6114,"Kombinasjonsbrukere, nyttevekster",0.17038864180522253,E0,0.14394961763382816,0.0,0.3672163077818395
6111,Korn- og grÃ¸nnsaksprodusenter,0.17038864180522253,E0,0.14394961763382816,0.0,0.3672163077818395
6112,Frukt- og bÃ¦rprodusenter,0.17038864180522253,E0,0.14394961763382816,0.0,0.3672163077818395
6130,Plante- og husdyrprodusenter (kombinasjonsbruk),0.16616110038613283,E0,0.15294646873594242,0.0,0.3455368324224561
7411,Elektrikere,0.1615770847447991,E0,0.13145716072545338,0.0,0.3532740935089439
8160,OperatÃ¸rer innen nÃ¦ringsmiddelproduksjon,0.1610782664733738,E0,0.09560688002375343,0.0,0.387627919396368
6210,Skogbrukere,0.15975590857420116,E0,0.15455514482974433,0.0,0.3247125808928591
7314,Keramikere mv.,0.15719137189299323,E0,0.1326259946949602,0.040181899507976744,0.29876622147604276
6113,Gartnere,0.1568610485958699,E0,0.14205848352189812,0.0538243626062323,0.27470029965947934
8114,OperatÃ¸rer innen produksjon av betong mv.,0.15582489946260894,E0,0.09794759794759793,0.027806769047264052,0.3417203313929648
8189,Andre stasjonÃ¦re maskinoperatÃ¸rer,0.15391991363004753,E0,0.12367677048572485,0.0,0.33808297040441776
7233,Anleggsmaskin- og industrimekanikere,0.15312103772341817,E0,0.13728584635190882,0.020774315391879135,0.30130295142646657
8152,OperatÃ¸rer innen tekstilproduksjon mv.,0.15161478792278577,E0,0.16025641025641027,0.04771134635455495,0.24687660715739207
8344,TruckfÃ¸rere,0.15047386408960697,E0,0.032051282051282055,0.0,0.41937031021753884
8131,OperatÃ¸rer innen kjemisk industri,0.14991491773126706,E0,0.10086531825662255,0.0,0.34887943493717866
9622,Altmuligmann,0.14972198912585266,E0,0.1300053520167372,0.0,0.3191606153608208
7223,Metalldreiere mv.,0.14924539326484548,E0,0.11115049852422337,0.0,0.3365856812703131
7522,MÃ¸belsnekkere,0.14890291821140644,E0,0.14268587119265846,0.01121962129118831,0.29280326215037256
7316,Dekormalere mv.,0.1463813328703744,E0,0.0699300699300699,0.0,0.3692139286810533
8211,MontÃ¸rer av mekaniske produkter,0.14588212210736112,E0,0.06166056166056164,0.0368271954674221,0.3391586091940996
9612,Gjenvinningsarbeidere,0.14555158890280637,E0,0.20146520146520144,0.0,0.2351895652432176
7231,Bilmekanikere,0.14470855447735023,E0,0.08725418970918151,0.015133442671835398,0.33173803105103383
7323,Innbindere mv.,0.1443040716091376,E0,0.09204470742932278,0.0,0.3408675073980901
8112,ProsessoperatÃ¸rer (oppredning),0.1432414477202193,E0,0.10942116205274098,0.03168331593857165,0.28861986516934524
7534,MÃ¸beltapetserere mv.,0.14092028034365092,E0,0.19607843137254893,0.0,0.2266824096584039
8181,OperatÃ¸rer innen glass- og keramisk produksjon,0.1396476363763595,E0,0.089433288283863,0.010561105312857215,0.3189485155323583
8142,OperatÃ¸rer innen plastprodukter,0.1376992967100887,E0,0.10335589596598835,0.0,0.3097419941642778
7221,Smeder,0.1373511562019505,E0,0.042735042735042666,0.0,0.36931842587080876
8153,Industrisyere,0.13605562520115974,E0,0.0834824090638044,0.0,0.32468446653967487
8122,OperatÃ¸rer innen metallflatebehandling,0.1355817620207879,E0,0.10739991003148894,0.0,0.2993453760308748
8156,OperatÃ¸rer innen skinn og lÃ¦rprodukter,0.13180305787398686,E0,0.08918617614269786,0.0,0.30622299747926274
9333,Laste- og lossearbeidere,0.13114624735914257,E0,0.057142857142857134,0.0,0.3362958849345705
7213,Kopper- og blikkenslagere,0.13084466518722312,E0,0.07744522618664493,0.0,0.31508876937502445
8341,Jordbruks- og skogbruksmaskinfÃ¸rere,0.12996253840712035,E0,0.09615384615384616,0.0,0.2937337690675149
8121,OperatÃ¸rer innen metallurgiske prosessfag,0.12647203950503189,E0,0.09803921568627448,0.0,0.28137690282882116
7536,Skomakere,0.12582209868914704,E0,0.060331825037707384,0.0,0.31713447102973374
7318,"Vevere, strikkere mv. (innen husflidsproduksjon)",0.12582209868914704,E0,0.060331825037707384,0.0,0.31713447102973374
7119,Andre bygningsarbeidere,0.12498645145263314,E0,0.10643082861445143,0.0,0.268528525743448
3135,KontrolloperatÃ¸rer innen metallproduksjon,0.12483451230971365,E0,0.10683760683760678,0.0,0.26766593009153417
7115,TÃ¸mrere og snekkere,0.12401926294331966,E0,0.1481481481481481,0.0,0.2239096406818109
7212,Sveisere,0.12226064369253907,E0,0.08021390374331543,0.0,0.28656802733430176
8171,OperatÃ¸rer innen treforedling,0.12211251752168502,E0,0.053981106612685535,0.0,0.31235644595236955
8141,OperatÃ¸rer innen produksjon av gummiprodukter,0.11820566986902586,E0,0.07432592355669279,0.012673326375428659,0.26761775967495616
7541,Yrkesdykkere,0.11806023855002341,E0,0.0683760683760683,0.0,0.28580464727400196
8157,Renseri- og vaskerimaskinoperatÃ¸rer,0.11687601457762277,E0,0.05128205128205129,0.0,0.29934599245081706
9212,Hjelpearbeidere i husdyrproduksjon,0.1161030008602806,E0,0.06410256410256411,0.0,0.2842064384782777
7224,Metallslipere,0.1153839400128307,E0,0.03540903540903538,0.0,0.3107427846294567
7126,RÃ¸rleggere og VVS-montÃ¸rer,0.11506440435959937,E0,0.07054673721340385,0.008647681526763084,0.2659987943386312
9215,Hjelpearbeidere i skogbruk,0.11373050957500956,E0,0.04459308807134893,0.0,0.29659844065367974
9129,Andre rengjÃ¸rere,0.1119035410687817,E0,0.08012820512820513,0.0,0.25558241807814
9213,Hjelpearbeidere i kombinasjonsbruk,0.11186527058761274,E0,0.10531135531135528,0.015133442671835395,0.21515101377964754
8350,Dekks- og maskinmannskap (skip),0.11040331967361687,E0,0.02182214948172395,0.0,0.30938780953912665
8172,OperatÃ¸rer innen trelastproduksjon,0.10955991324602542,E0,0.060331825037707384,0.0,0.26834791470036884
9211,Hjelpearbeidere i nyttevekstproduksjon,0.10762754031494488,E0,0.14652014652014647,0.03026688534367079,0.14609558908101739
8143,OperatÃ¸rer innen papirprodukter,0.10723027995251937,E0,0.03308519437551692,0.0,0.28860564548204115
8183,"Pakke-, tappe- og etikettmaskinoperatÃ¸rer",0.10686064655073584,E0,0.0,0.0,0.3205819396522075
5246,GatekjÃ¸kken- og kafÃ©medarbeidere mv.,0.10664657448978138,E0,0.0,0.0,0.31993972346934413
7511,"Slaktere, fiskehandlere mv.",0.10615928900270206,E0,0.050832208726945535,0.0,0.26764565828116066
8113,OperatÃ¸rer innen boring mv.,0.10551523959808336,E0,0.024030299072743875,0.0,0.2925154197215062
7535,Skinnberedere og garvere,0.10440344914162548,E0,0.10256410256410257,0.0,0.21064624486077388
9329,Andre hjelpearbeidere i industri,0.10259163878641155,E0,0.07514460847794177,0.01953183241389593,0.21309847546739696
8342,AnleggsmaskinfÃ¸rere,0.10115327088817627,E0,0.013935340022296539,0.0,0.2895244726422323
7315,GlasshÃ¥ndverkere,0.10028053601255082,E0,0.012210012210012205,0.0,0.28863159582764025
8151,Spinne- og nÃ¸stemaskinoperatÃ¸rer,0.09746835359826467,E0,0.0879120879120879,0.0,0.20449297288270607
9216,Hjelpearbeidere innen havbruk,0.09719866209045026,E0,0.06410256410256411,0.0,0.2274934221687867
7125,Glassarbeidere,0.09703055574295816,E0,0.08547008547008544,0.0,0.20562158175878903
8111,Bergfagarbeidere,0.09323757022498762,E0,0.03944773175542405,0.0,0.2402649789195388
9321,HÃ¥ndpakkere mv.,0.09108018586862145,E0,0.10256410256410257,0.0,0.17067645504176177
7124,IsolatÃ¸rer mv.,0.09064909113395281,E0,0.048951048951048924,0.03272700164007753,0.190269222810732
7215,Riggere og spleisere,0.08417349737015173,E0,0.0,0.0,0.2525204921104552
7122,Gulv- og flisleggere,0.08083138291442,E0,0.05677655677655677,0.0,0.18571759196670326
7113,Steinhoggere mv.,0.07941351075831071,E0,0.021367521367521333,0.0,0.21687301090741082
7211,StÃ¸pere,0.07737879104815708,E0,0.0417412045319022,0.0,0.19039516861256903
9312,Hjelpearbeidere i anlegg,0.07595122376036538,E0,0.00827129859387923,0.0,0.21958237268721692
9122,Bilvaskere,0.07452226174258746,E0,0.08547008547008544,0.0,0.13809669975767694
9214,Hjelpearbeidere i gartneri mv.,0.07192116143558586,E0,0.08576789064593938,0.015133442671835395,0.1148621509889828
7214,Platearbeidere,0.07009259760114821,E0,0.04195804195804192,0.024402365687590077,0.1439173851578126
2653,Koreografer og dansere,0.06986387726659085,E0,0.14987789987789987,0.059713731921872674,0.0
9112,Renholdere i bedrifter,0.06620530281566933,E0,0.028490028490028477,0.0,0.17012587995697953
7112,Murere,0.06512162769236308,E0,0.019723865877712,0.0,0.17564101719937728
5153,Vaktmestre,0.06412285100013902,E0,0.0,0.0,0.19236855300041705
9123,Vinduspussere,0.06412285100013902,E0,0.0,0.0,0.19236855300041705
7114,Betongarbeidere,0.06178549165736085,E0,0.014245014245014223,0.0,0.17111146072706832
9111,Renholdere i private hjem,0.059970795704281515,E0,0.0,0.0,0.17991238711284455
7123,Gips- og sparklingsarbeidere,0.05784560169985912,E0,0.04054350208196359,0.0,0.13299330301761378
7131,Malere og byggtapetserere,0.05781792811770853,E0,0.04316404316404313,0.0,0.13028974118908246
7121,Taktekkere,0.05601830436675087,E0,0.041025641025641026,0.02340837930520352,0.10362089276940807
9311,Hjelpearbeidere i bergverk,0.0541337658359801,E0,0.0,0.0,0.1624012975079403
9412,KjÃ¸kkenassistenter,0.05017779366048237,E0,0.012662234884457094,0.0,0.13787114609699003
9313,Hjelpearbeidere i bygg,0.04218590104706454,E0,0.0108996694362548,0.005985218002513366,0.10967281570242543
3421,IdrettsutÃ¸vere,0.02880619117246483,E0,0.0,0.0,0.08641857351739449
