geo_id,collaboration,count,pct
TR,learning,2021.0,19.428955970005767
TR,none,247.0,2.374543357046722
TR,task iteration,2219.0,21.332436069986542
TR,validation,418.0,4.018457988848299
TT,directive,82.0,46.590909090909086
TT,learning,43.0,24.431818181818183
TT,not_classified,15.0,8.522727272727272
TT,task iteration,36.0,20.454545454545457
TW,directive,3485.0,36.00206611570248
TW,feedback loop,917.0,9.473140495867769
TW,learning,2626.0,27.12809917355372
TW,none,242.0,2.5
TW,task iteration,1941.0,20.051652892561982
TW,validation,469.0,4.845041322314049
TZ,directive,186.0,45.925925925925924
TZ,feedback loop,61.0,15.06172839506173
TZ,learning,67.0,16.543209876543212
TZ,not_classified,24.0,5.9259259259259265
TZ,task iteration,67.0,16.543209876543212
UA,directive,2364.0,38.61483175432865
UA,feedback loop,739.0,12.071218556027443
UA,learning,1333.0,21.77393008820647
UA,none,136.0,2.2214962430578242
UA,task iteration,1301.0,21.251225089839924
UA,validation,249.0,4.067298268539693
UG,directive,267.0,43.91447368421053
UG,feedback loop,70.0,11.513157894736842
UG,learning,101.0,16.611842105263158
UG,not_classified,11.0,1.8092105263157896
UG,task iteration,140.0,23.026315789473685
UG,validation,19.0,3.125
US,directive,76952.0,36.96061479346782
US,feedback loop,17203.0,8.262728146013448
US,learning,44288.0,21.271853986551392
US,none,16336.0,7.846301633045148
US,task iteration,44089.0,21.176272814601344
US,validation,9332.0,4.482228626320845
UY,directive,336.0,44.09448818897638
UY,feedback loop,91.0,11.94225721784777
UY,learning,164.0,21.522309711286088
UY,not_classified,14.0,1.837270341207349
UY,task iteration,132.0,17.322834645669293
UY,validation,25.0,3.2808398950131235
UZ,directive,193.0,40.292275574112736
UZ,feedback loop,58.0,12.10855949895616
UZ,learning,105.0,21.920668058455114
UZ,not_classified,14.0,2.9227557411273484
UZ,task iteration,90.0,18.789144050104383
UZ,validation,19.0,3.966597077244259
VN,directive,4296.0,40.334240916345884
VN,feedback loop,1226.0,11.510656276405971
VN,learning,2009.0,18.862078678058396
VN,none,270.0,2.534973241949113
VN,task iteration,2374.0,22.2889869495822
VN,validation,476.0,4.469063937658436
XK,directive,56.0,47.45762711864407
XK,feedback loop,15.0,12.711864406779661
XK,learning,17.0,14.40677966101695
XK,not_classified,6.0,5.084745762711865
XK,task iteration,24.0,20.33898305084746
ZA,directive,2152.0,41.77018633540372
ZA,feedback loop,515.0,9.99611801242236
ZA,learning,920.0,17.857142857142858
ZA,none,130.0,2.5232919254658386
ZA,task iteration,1226.0,23.796583850931675
ZA,validation,209.0,4.05667701863354
ZM,directive,184.0,51.25348189415042
ZM,feedback loop,29.0,8.07799442896936
ZM,learning,49.0,13.649025069637883
ZM,not_classified,19.0,5.2924791086350975
ZM,task iteration,78.0,21.72701949860724
ZW,directive,178.0,48.10810810810811
ZW,feedback loop,38.0,10.27027027027027
ZW,learning,45.0,12.162162162162163
ZW,not_classified,24.0,6.486486486486487
ZW,task iteration,85.0,22.972972972972975
