task_name,collaboration,count,pct
"counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",none,17.0,20.98765432098765
"counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",not_classified,13.0,16.049382716049383
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",directive,37.0,61.66666666666667
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",not_classified,23.0,38.333333333333336
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",learning,55.0,52.88461538461539
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",none,24.0,23.076923076923077
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",not_classified,25.0,24.03846153846154
"counsel employees in work-related activities, personal growth, or career development.",directive,20.0,64.51612903225806
"counsel employees in work-related activities, personal growth, or career development.",not_classified,11.0,35.483870967741936
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",directive,30.0,53.57142857142857
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",learning,23.0,41.07142857142857
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",not_classified,3.0,5.357142857142857
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",directive,19.0,21.839080459770116
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",learning,49.0,56.32183908045977
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",not_classified,19.0,21.839080459770116
"counsel individuals regarding interpersonal, health, financial, or religious problems.",directive,83.0,26.7741935483871
"counsel individuals regarding interpersonal, health, financial, or religious problems.",feedback loop,16.0,5.161290322580645
"counsel individuals regarding interpersonal, health, financial, or religious problems.",learning,66.0,21.29032258064516
"counsel individuals regarding interpersonal, health, financial, or religious problems.",none,106.0,34.193548387096776
"counsel individuals regarding interpersonal, health, financial, or religious problems.",not_classified,12.0,3.870967741935484
"counsel individuals regarding interpersonal, health, financial, or religious problems.",validation,27.0,8.709677419354838
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",not_classified,20.0,100.0
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",not_classified,15.0,100.0
"counsel patients about nutrition, exercise, sleeping habits, stress management, or other matters.",not_classified,31.0,100.0
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",learning,18.0,45.0
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",not_classified,22.0,55.00000000000001
counsel workers about job and career-related issues.,directive,32.0,26.666666666666668
counsel workers about job and career-related issues.,learning,23.0,19.166666666666668
counsel workers about job and career-related issues.,none,52.0,43.333333333333336
counsel workers about job and career-related issues.,not_classified,13.0,10.833333333333334
"create a grid of each site and draw and update maps of unit profiles, stratum surfaces, features, and findings.",directive,28.0,93.33333333333333
"create a grid of each site and draw and update maps of unit profiles, stratum surfaces, features, and findings.",not_classified,2.0,6.666666666666667
create and enforce database development standards.,not_classified,30.0,100.0
"create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",directive,30.0,73.17073170731707
"create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",not_classified,11.0,26.82926829268293
"create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",not_classified,15.0,100.0
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",directive,168.0,83.16831683168317
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",none,15.0,7.425742574257425
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",not_classified,19.0,9.405940594059405
create client presentations of plan details.,directive,34.0,75.55555555555556
create client presentations of plan details.,not_classified,11.0,24.444444444444443
create content strategies for digital media.,directive,110.0,76.92307692307693
create content strategies for digital media.,not_classified,15.0,10.48951048951049
create content strategies for digital media.,task iteration,18.0,12.587412587412588
create custom illustrations or other graphic elements.,directive,202.0,61.212121212121204
create custom illustrations or other graphic elements.,none,17.0,5.151515151515151
create custom illustrations or other graphic elements.,not_classified,3.0,0.9090909090909091
create custom illustrations or other graphic elements.,task iteration,108.0,32.72727272727273
create data management or error-checking procedures and user manuals.,not_classified,20.0,100.0
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",directive,108.0,90.75630252100841
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",not_classified,11.0,9.243697478991598
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",directive,95.0,84.070796460177
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",not_classified,18.0,15.929203539823009
create developmentally appropriate lesson plans.,directive,21.0,75.0
create developmentally appropriate lesson plans.,not_classified,7.0,25.0
create embedded software design programs.,directive,20.0,83.33333333333334
create embedded software design programs.,not_classified,4.0,16.666666666666664
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",directive,530.0,62.721893491124256
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",none,104.0,12.307692307692308
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",not_classified,32.0,3.7869822485207103
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",task iteration,179.0,21.18343195266272
"create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",directive,22.0,75.86206896551724
"create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",not_classified,7.0,24.137931034482758
create or administer training and awareness presentations or materials.,not_classified,15.0,100.0
create or implement metadata processes and frameworks.,directive,18.0,69.23076923076923
create or implement metadata processes and frameworks.,not_classified,8.0,30.76923076923077
create or maintain database of customer accounts.,directive,46.0,68.65671641791045
create or maintain database of customer accounts.,not_classified,6.0,8.955223880597014
create or maintain database of customer accounts.,validation,15.0,22.388059701492537
"create photographic recordings of information, using equipment.",directive,21.0,91.30434782608695
"create photographic recordings of information, using equipment.",not_classified,2.0,8.695652173913043
"create schematics and physical layouts of integrated microelectromechanical systems (mems) components or packaged assemblies consistent with process, functional, or package constraints.",directive,21.0,67.74193548387096
"create schematics and physical layouts of integrated microelectromechanical systems (mems) components or packaged assemblies consistent with process, functional, or package constraints.",not_classified,10.0,32.25806451612903
"create sculptures, statues, and other three-dimensional artwork by using abrasives and tools to shape, carve, and fabricate materials such as clay, stone, wood, or metal.",directive,24.0,72.72727272727273
"create sculptures, statues, and other three-dimensional artwork by using abrasives and tools to shape, carve, and fabricate materials such as clay, stone, wood, or metal.",not_classified,9.0,27.27272727272727
create searchable indices for web page content.,directive,186.0,90.29126213592234
create searchable indices for web page content.,not_classified,20.0,9.70873786407767
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",directive,190.0,75.69721115537848
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",learning,28.0,11.155378486055776
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",not_classified,33.0,13.147410358565736
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",directive,31.0,54.385964912280706
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",not_classified,26.0,45.614035087719294
"create, analyze, report, convert, or transfer data, using specialized applications program software.",directive,7903.0,79.35535696355056
"create, analyze, report, convert, or transfer data, using specialized applications program software.",feedback loop,89.0,0.8936640224922181
"create, analyze, report, convert, or transfer data, using specialized applications program software.",learning,131.0,1.3153931117582087
"create, analyze, report, convert, or transfer data, using specialized applications program software.",none,1681.0,16.879204739431668
"create, analyze, report, convert, or transfer data, using specialized applications program software.",task iteration,60.0,0.6024701275228437
"create, analyze, report, convert, or transfer data, using specialized applications program software.",validation,95.0,0.9539110352445025
"create, maintain, and enter information into databases.",directive,585.0,75.19280205655528
"create, maintain, and enter information into databases.",feedback loop,79.0,10.154241645244216
"create, maintain, and enter information into databases.",none,77.0,9.897172236503856
"create, maintain, and enter information into databases.",not_classified,15.0,1.9280205655526992
"create, maintain, and enter information into databases.",task iteration,22.0,2.827763496143959
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",directive,64.0,69.56521739130434
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",not_classified,28.0,30.434782608695656
"customize insurance programs to suit individual customers, often covering a variety of risks.",directive,74.0,82.22222222222221
"customize insurance programs to suit individual customers, often covering a variety of risks.",not_classified,16.0,17.77777777777778
debug robotics programs.,directive,43.0,22.63157894736842
debug robotics programs.,feedback loop,94.0,49.473684210526315
debug robotics programs.,not_classified,25.0,13.157894736842104
debug robotics programs.,task iteration,28.0,14.736842105263156
decline excessive risks.,directive,18.0,25.0
decline excessive risks.,none,53.0,73.61111111111111
decline excessive risks.,not_classified,1.0,1.3888888888888888
"define data requirements and gather and validate information, applying judgment and statistical tests.",directive,135.0,76.70454545454545
"define data requirements and gather and validate information, applying judgment and statistical tests.",none,21.0,11.931818181818182
"define data requirements and gather and validate information, applying judgment and statistical tests.",not_classified,20.0,11.363636363636363
"define instructional, learning, or performance objectives.",not_classified,29.0,100.0
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,directive,204.0,62.38532110091744
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,learning,24.0,7.339449541284404
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,none,20.0,6.116207951070336
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,not_classified,18.0,5.5045871559633035
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,task iteration,61.0,18.654434250764528
"deliver prepared sales talks, reading from scripts that describe products or services, to persuade potential customers to purchase a product or service or to make a donation.",not_classified,16.0,100.0
"demonstrate database technical functionality, such as performance, security and reliability.",directive,74.0,44.31137724550898
"demonstrate database technical functionality, such as performance, security and reliability.",learning,47.0,28.143712574850298
"demonstrate database technical functionality, such as performance, security and reliability.",none,17.0,10.179640718562874
"demonstrate database technical functionality, such as performance, security and reliability.",not_classified,12.0,7.18562874251497
"demonstrate database technical functionality, such as performance, security and reliability.",validation,17.0,10.179640718562874
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",directive,83.0,79.8076923076923
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",not_classified,21.0,20.192307692307693
demonstrate products to clients.,directive,38.0,84.44444444444444
demonstrate products to clients.,not_classified,7.0,15.555555555555555
"describe merchandise and explain use, operation, and care of merchandise to customers.",directive,60.0,71.42857142857143
"describe merchandise and explain use, operation, and care of merchandise to customers.",learning,19.0,22.61904761904762
"describe merchandise and explain use, operation, and care of merchandise to customers.",not_classified,5.0,5.952380952380952
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",not_classified,20.0,100.0
design and conduct evaluations and diagnostic studies to assess the quality and performance of health education programs.,directive,18.0,85.71428571428571
design and conduct evaluations and diagnostic studies to assess the quality and performance of health education programs.,not_classified,3.0,14.285714285714285
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,directive,707.0,68.24324324324324
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,feedback loop,36.0,3.474903474903475
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,none,233.0,22.49034749034749
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,not_classified,20.0,1.9305019305019304
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,task iteration,40.0,3.861003861003861
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",directive,17.0,68.0
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",not_classified,8.0,32.0
design and implement warehouse database structures.,directive,47.0,46.53465346534654
design and implement warehouse database structures.,feedback loop,25.0,24.752475247524753
design and implement warehouse database structures.,not_classified,29.0,28.71287128712871
"design and implement web site security measures, such as firewalls or message encryption.",directive,16.0,59.25925925925925
"design and implement web site security measures, such as firewalls or message encryption.",not_classified,11.0,40.74074074074074
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",directive,19.0,61.29032258064516
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",not_classified,12.0,38.70967741935484
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",directive,166.0,64.0926640926641
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",not_classified,14.0,5.405405405405405
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",task iteration,79.0,30.501930501930502
design computer simulations to model physical data so that it can be better understood.,directive,39.0,78.0
design computer simulations to model physical data so that it can be better understood.,not_classified,11.0,22.0
"design custom clothing and accessories for individuals, retailers, or theatrical, television, or film productions.",not_classified,19.0,100.0
"design customer interface of online storefront, using web programming or e-commerce software.",directive,50.0,70.4225352112676
"design customer interface of online storefront, using web programming or e-commerce software.",not_classified,21.0,29.577464788732392
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",directive,294.0,68.85245901639344
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",feedback loop,52.0,12.177985948477751
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",learning,21.0,4.918032786885246
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",none,18.0,4.215456674473068
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",not_classified,4.0,0.936768149882904
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",task iteration,38.0,8.899297423887589
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",directive,391.0,58.620689655172406
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",feedback loop,102.0,15.292353823088456
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",learning,38.0,5.697151424287856
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",none,32.0,4.7976011994003
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",not_classified,13.0,1.9490254872563717
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",task iteration,91.0,13.6431784107946
"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",directive,55.0,82.08955223880598
"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",not_classified,12.0,17.91044776119403
"design forms for receiving, processing, or tracking data.",directive,22.0,84.61538461538461
"design forms for receiving, processing, or tracking data.",not_classified,4.0,15.384615384615385
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",directive,274.0,79.1907514450867
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",learning,21.0,6.069364161849711
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",none,22.0,6.358381502890173
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",not_classified,14.0,4.046242774566474
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",task iteration,15.0,4.335260115606936
design instructional aids for stand-alone or instructor-led classroom or online use.,directive,51.0,83.60655737704919
design instructional aids for stand-alone or instructor-led classroom or online use.,not_classified,10.0,16.39344262295082
"design learning products, including web-based aids or electronic performance support systems.",directive,39.0,78.0
"design learning products, including web-based aids or electronic performance support systems.",not_classified,11.0,22.0
design or develop automated testing tools.,directive,944.0,76.00644122383254
design or develop automated testing tools.,feedback loop,118.0,9.500805152979067
design or develop automated testing tools.,learning,22.0,1.7713365539452495
design or develop automated testing tools.,none,85.0,6.843800322061192
design or develop automated testing tools.,not_classified,8.0,0.644122383252818
design or develop automated testing tools.,task iteration,65.0,5.233494363929147
"design or develop new equipment or methods for meteorological data collection, remote sensing, or related applications.",not_classified,16.0,100.0
"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",directive,263.0,82.44514106583071
"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",not_classified,26.0,8.150470219435736
"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",task iteration,30.0,9.404388714733543
design or implement products and services to mitigate risk or facilitate use of technology-based tools and methods.,not_classified,15.0,100.0
design or implement web-based tools for querying large-scale biological databases.,directive,27.0,79.41176470588235
design or implement web-based tools for querying large-scale biological databases.,not_classified,7.0,20.588235294117645
design patient education programs that include information required to make informed health care and treatment decisions.,directive,24.0,80.0
design patient education programs that include information required to make informed health care and treatment decisions.,not_classified,6.0,20.0
design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,directive,109.0,90.83333333333333
design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,not_classified,11.0,9.166666666666666
"design robotic systems, such as automatic vehicle control, autonomous vehicles, advanced displays, advanced sensing, robotic platforms, computer vision, or telematics systems.",not_classified,19.0,100.0
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",directive,100.0,57.80346820809249
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",feedback loop,29.0,16.76300578034682
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",none,20.0,11.560693641618498
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",not_classified,9.0,5.202312138728324
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",task iteration,15.0,8.670520231213873
"design software to control robotic systems for applications, such as military defense or manufacturing.",directive,51.0,53.68421052631579
"design software to control robotic systems for applications, such as military defense or manufacturing.",not_classified,25.0,26.31578947368421
"design software to control robotic systems for applications, such as military defense or manufacturing.",task iteration,19.0,20.0
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",directive,10194.0,68.0098739075322
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",feedback loop,2217.0,14.790846620855294
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",learning,99.0,0.6604843551938088
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",none,442.0,2.9488291413703385
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",task iteration,2005.0,13.37647608246047
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",validation,32.0,0.21348989258789777
"design, conduct, and evaluate experimental operational models in cases where models cannot be developed from existing data.",directive,18.0,60.0
"design, conduct, and evaluate experimental operational models in cases where models cannot be developed from existing data.",not_classified,12.0,40.0
"design, configure, and test computer hardware, networking software and operating system software.",directive,29.0,65.9090909090909
"design, configure, and test computer hardware, networking software and operating system software.",not_classified,15.0,34.090909090909086
"design, customize, and maintain databases, web pages, and local area networks.",not_classified,17.0,100.0
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",directive,2366.0,72.22222222222221
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",feedback loop,303.0,9.24908424908425
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",learning,65.0,1.984126984126984
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",none,171.0,5.21978021978022
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",task iteration,350.0,10.683760683760683
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",validation,21.0,0.641025641025641
"design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",directive,86.0,65.64885496183206
"design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",not_classified,45.0,34.35114503816794
"design, implement, or maintain fraud detection tools or procedures.",directive,228.0,95.39748953974896
"design, implement, or maintain fraud detection tools or procedures.",not_classified,11.0,4.602510460251046
"design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",directive,39.0,63.934426229508205
"design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",not_classified,22.0,36.0655737704918
"design, install, or troubleshoot manufacturing equipment.",not_classified,15.0,100.0
"design, organize, and deliver product awareness, skills transfer, or product education sessions for staff or suppliers.",directive,17.0,85.0
"design, organize, and deliver product awareness, skills transfer, or product education sessions for staff or suppliers.",not_classified,3.0,15.0
"design, plan, organize, or direct orientation and training programs for employees or customers.",directive,19.0,61.29032258064516
"design, plan, organize, or direct orientation and training programs for employees or customers.",not_classified,12.0,38.70967741935484
"design, use, or maintain databases and software applications, such as geographic information systems (gis) mapping and artificial intelligence tools.",directive,41.0,61.19402985074627
"design, use, or maintain databases and software applications, such as geographic information systems (gis) mapping and artificial intelligence tools.",not_classified,26.0,38.80597014925373
determine and set product prices.,directive,24.0,96.0
determine and set product prices.,not_classified,1.0,4.0
determine computer software or hardware needed to set up or alter system.,directive,16.0,76.19047619047619
determine computer software or hardware needed to set up or alter system.,not_classified,5.0,23.809523809523807
determine customers' financial services needs and prepare proposals to sell services that address these needs.,directive,46.0,95.83333333333334
determine customers' financial services needs and prepare proposals to sell services that address these needs.,not_classified,2.0,4.166666666666666
determine data collection methods to be employed in research projects or surveys.,directive,235.0,92.88537549407114
determine data collection methods to be employed in research projects or surveys.,not_classified,18.0,7.114624505928854
"determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",directive,334.0,95.97701149425288
"determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",not_classified,14.0,4.022988505747127
determine efficient and cost-effective methods of moving goods from one location to another.,directive,18.0,85.71428571428571
determine efficient and cost-effective methods of moving goods from one location to another.,not_classified,3.0,14.285714285714285
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",directive,387.0,65.59322033898304
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",feedback loop,17.0,2.8813559322033897
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",learning,107.0,18.135593220338983
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",none,18.0,3.050847457627119
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",task iteration,41.0,6.9491525423728815
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",validation,20.0,3.389830508474576
determine guidelines that specify which source material is acceptable for use.,directive,50.0,83.33333333333334
determine guidelines that specify which source material is acceptable for use.,not_classified,10.0,16.666666666666664
determine location for product listings to maximize exposure to online traffic.,directive,68.0,100.0
"determine method of shipment and prepare bills of lading, invoices, and other shipping documents.",directive,23.0,92.0
"determine method of shipment and prepare bills of lading, invoices, and other shipping documents.",not_classified,2.0,8.0
determine policy contract provisions for each type of insurance.,directive,38.0,86.36363636363636
determine policy contract provisions for each type of insurance.,not_classified,6.0,13.636363636363635
"determine schedules, sequences, and assignments for work activities, based on work priority, quantity of equipment, and skill of personnel.",not_classified,15.0,100.0
"determine shipping methods, routes, or rates for materials to be shipped.",not_classified,17.0,100.0
"determine size and arrangement of illustrative material and copy, and select style and size of type.",directive,85.0,92.3913043478261
"determine size and arrangement of illustrative material and copy, and select style and size of type.",not_classified,7.0,7.608695652173914
"determine sources of web page or server problems, and take action to correct such problems.",directive,1051.0,42.327829238824
"determine sources of web page or server problems, and take action to correct such problems.",feedback loop,1079.0,43.455497382198956
"determine sources of web page or server problems, and take action to correct such problems.",learning,135.0,5.436971405557793
"determine sources of web page or server problems, and take action to correct such problems.",none,104.0,4.18848167539267
"determine sources of web page or server problems, and take action to correct such problems.",task iteration,71.0,2.859444220700765
"determine sources of web page or server problems, and take action to correct such problems.",validation,43.0,1.7317760773258157
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",directive,1017.0,82.41491085899514
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",feedback loop,37.0,2.99837925445705
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",learning,21.0,1.7017828200972445
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",none,84.0,6.807131280388978
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",not_classified,5.0,0.4051863857374392
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",task iteration,70.0,5.6726094003241485
determine which products or colors will improve clients' skin quality and appearance.,not_classified,17.0,100.0
"determine which topics to research, or pursue research topics specified by clients or employers.",directive,50.0,63.29113924050633
"determine which topics to research, or pursue research topics specified by clients or employers.",none,21.0,26.582278481012654
"determine which topics to research, or pursue research topics specified by clients or employers.",not_classified,8.0,10.126582278481013
"develop advertising campaigns for a wide range of clients, working with an advertising agency's creative director and art director to determine the best way to present advertising information.",directive,41.0,77.35849056603774
"develop advertising campaigns for a wide range of clients, working with an advertising agency's creative director and art director to determine the best way to present advertising information.",not_classified,12.0,22.641509433962266
develop an understanding of customers' needs and take actions to ensure that such needs are met.,directive,70.0,56.91056910569105
develop an understanding of customers' needs and take actions to ensure that such needs are met.,none,41.0,33.33333333333333
develop an understanding of customers' needs and take actions to ensure that such needs are met.,not_classified,12.0,9.75609756097561
develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,directive,18.0,58.06451612903226
develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,not_classified,13.0,41.935483870967744
"develop and direct software system testing and validation procedures, programming, and documentation.",directive,1544.0,69.92753623188406
"develop and direct software system testing and validation procedures, programming, and documentation.",feedback loop,255.0,11.548913043478262
"develop and direct software system testing and validation procedures, programming, and documentation.",learning,40.0,1.8115942028985508
"develop and direct software system testing and validation procedures, programming, and documentation.",none,189.0,8.559782608695652
"develop and direct software system testing and validation procedures, programming, and documentation.",task iteration,92.0,4.166666666666666
"develop and direct software system testing and validation procedures, programming, and documentation.",validation,88.0,3.985507246376811
"develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",directive,16.0,76.19047619047619
"develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",not_classified,5.0,23.809523809523807
develop and document database architectures.,directive,161.0,61.68582375478927
develop and document database architectures.,feedback loop,20.0,7.662835249042145
develop and document database architectures.,learning,29.0,11.11111111111111
develop and document database architectures.,none,19.0,7.2796934865900385
develop and document database architectures.,not_classified,10.0,3.8314176245210727
develop and document database architectures.,task iteration,22.0,8.42911877394636
develop and document style guidelines for web site content.,directive,124.0,84.93150684931507
develop and document style guidelines for web site content.,not_classified,22.0,15.068493150684931
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",directive,117.0,70.05988023952095
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",feedback loop,23.0,13.77245508982036
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",not_classified,27.0,16.16766467065868
develop and implement individualized plans for health care management.,directive,57.0,93.44262295081968
develop and implement individualized plans for health care management.,not_classified,4.0,6.557377049180328
"develop and implement individualized treatment plans addressing family relationship problems, destructive patterns of behavior, and other personal issues.",not_classified,16.0,100.0
develop and implement policies and procedures for the operation of a department or establishment.,not_classified,22.0,100.0
develop and implement research quality control procedures.,directive,16.0,30.76923076923077
