task_name,collaboration,count,pct
coordinate the production and dissemination of university publications such as course catalogs and class schedules.,not_classified,7.0,28.000000000000004
coordinate the production and dissemination of university publications such as course catalogs and class schedules.,task iteration,18.0,72.0
"coordinate with developers to optimize web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",directive,55.0,36.91275167785235
"coordinate with developers to optimize web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",learning,36.0,24.161073825503358
"coordinate with developers to optimize web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",not_classified,20.0,13.422818791946309
"coordinate with developers to optimize web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",task iteration,38.0,25.503355704697988
coordinate with other marketing team members and workers such as graphic artists to develop and implement marketing programs.,not_classified,16.0,100.0
coordinate with vendors and with company personnel to facilitate purchases.,not_classified,22.0,100.0
coordinate work activities with other construction project activities.,not_classified,22.0,100.0
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,directive,1784.0,20.11273957158963
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,feedback loop,4792.0,54.02480270574972
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,learning,711.0,8.015783540022547
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,none,65.0,0.7328072153325818
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,task iteration,938.0,10.574971815107101
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,validation,580.0,6.538895152198422
counsel and encourage patients to develop leisure activities.,directive,36.0,59.01639344262295
counsel and encourage patients to develop leisure activities.,not_classified,25.0,40.98360655737705
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",directive,86.0,17.063492063492063
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",feedback loop,26.0,5.158730158730158
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",learning,120.0,23.809523809523807
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",none,42.0,8.333333333333332
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",task iteration,166.0,32.93650793650794
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",validation,64.0,12.698412698412698
"counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",learning,101.0,65.5844155844156
"counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",none,17.0,11.03896103896104
"counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",not_classified,36.0,23.376623376623375
"counsel clients in individual or group sessions to assist them in dealing with substance abuse, mental or physical illness, poverty, unemployment, or physical abuse.",not_classified,18.0,100.0
"counsel clients on concerns, such as unsatisfactory relationships, divorce and separation, child rearing, home management, and financial difficulties.",not_classified,20.0,100.0
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",directive,116.0,17.46987951807229
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",feedback loop,59.0,8.885542168674698
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",learning,234.0,35.24096385542169
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",none,36.0,5.421686746987952
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",task iteration,125.0,18.82530120481928
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",validation,94.0,14.156626506024098
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",directive,27.0,7.180851063829788
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",learning,259.0,68.88297872340425
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",none,19.0,5.053191489361701
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",not_classified,13.0,3.4574468085106385
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",task iteration,40.0,10.638297872340425
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",validation,18.0,4.787234042553192
counsel employees about work-related issues and assist employees to correct job-skill deficiencies.,not_classified,22.0,100.0
"counsel employees in work-related activities, personal growth, or career development.",learning,17.0,39.53488372093023
"counsel employees in work-related activities, personal growth, or career development.",not_classified,26.0,60.46511627906976
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",directive,241.0,15.214646464646464
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",feedback loop,83.0,5.23989898989899
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",learning,1020.0,64.39393939393939
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",not_classified,11.0,0.6944444444444444
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",task iteration,159.0,10.037878787878787
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",validation,70.0,4.41919191919192
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",directive,19.0,6.859205776173286
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",feedback loop,17.0,6.137184115523466
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",learning,188.0,67.87003610108303
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",not_classified,24.0,8.664259927797833
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",task iteration,29.0,10.469314079422382
"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",directive,93.0,25.203252032520325
"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",learning,161.0,43.63143631436314
"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",not_classified,26.0,7.046070460704606
"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",task iteration,69.0,18.69918699186992
"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",validation,20.0,5.420054200542006
"counsel individuals regarding interpersonal, health, financial, or religious problems.",directive,32.0,14.15929203539823
"counsel individuals regarding interpersonal, health, financial, or religious problems.",learning,116.0,51.32743362831859
"counsel individuals regarding interpersonal, health, financial, or religious problems.",none,18.0,7.964601769911504
"counsel individuals regarding interpersonal, health, financial, or religious problems.",not_classified,7.0,3.0973451327433628
"counsel individuals regarding interpersonal, health, financial, or religious problems.",task iteration,32.0,14.15929203539823
"counsel individuals regarding interpersonal, health, financial, or religious problems.",validation,21.0,9.29203539823009
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",directive,32.0,8.060453400503778
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",feedback loop,34.0,8.564231738035264
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",learning,179.0,45.08816120906801
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",none,26.0,6.54911838790932
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",task iteration,88.0,22.16624685138539
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",validation,38.0,9.571788413098236
"counsel individuals, groups, or families to help them understand problems, deal with crisis situations, define goals, and develop realistic action plans.",learning,26.0,47.27272727272727
"counsel individuals, groups, or families to help them understand problems, deal with crisis situations, define goals, and develop realistic action plans.",not_classified,29.0,52.72727272727272
"counsel or aid family members to assist them in understanding, dealing with, or supporting the client or patient.",not_classified,19.0,100.0
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",directive,16.0,5.88235294117647
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",learning,207.0,76.10294117647058
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",not_classified,25.0,9.191176470588236
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",task iteration,24.0,8.823529411764707
"counsel patients about nutrition, exercise, sleeping habits, stress management, or other matters.",learning,31.0,46.96969696969697
"counsel patients about nutrition, exercise, sleeping habits, stress management, or other matters.",not_classified,35.0,53.03030303030303
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",directive,88.0,21.728395061728396
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",learning,127.0,31.35802469135803
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",not_classified,27.0,6.666666666666667
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",task iteration,123.0,30.37037037037037
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",validation,40.0,9.876543209876543
"counsel students whose behavior, school progress, or mental or physical impairment indicate a need for assistance, diagnosing students' problems and arranging for needed services.",not_classified,17.0,100.0
counsel women regarding the nutritional requirements of pregnancy.,learning,19.0,67.85714285714286
counsel women regarding the nutritional requirements of pregnancy.,not_classified,9.0,32.142857142857146
counsel workers about job and career-related issues.,directive,210.0,10.643689812468322
counsel workers about job and career-related issues.,feedback loop,138.0,6.9944247339077545
counsel workers about job and career-related issues.,learning,762.0,38.62138874809934
counsel workers about job and career-related issues.,none,74.0,3.7506335529650277
counsel workers about job and career-related issues.,task iteration,516.0,26.15306639635073
counsel workers about job and career-related issues.,validation,273.0,13.83679675620882
create and enforce database development standards.,learning,20.0,32.78688524590164
create and enforce database development standards.,not_classified,41.0,67.21311475409836
"create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",directive,18.0,47.368421052631575
"create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",not_classified,20.0,52.63157894736842
"create and maintain sustainability program documents, such as schedules and budgets.",not_classified,19.0,100.0
"create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",not_classified,10.0,35.714285714285715
"create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",task iteration,18.0,64.28571428571429
"create and prepare sketches and model drawings of cartoon characters, providing details from memory, live models, manufactured products, or reference materials.",directive,22.0,52.38095238095239
"create and prepare sketches and model drawings of cartoon characters, providing details from memory, live models, manufactured products, or reference materials.",not_classified,20.0,47.61904761904761
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",directive,201.0,42.94871794871795
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",feedback loop,32.0,6.837606837606838
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",learning,35.0,7.478632478632479
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",not_classified,14.0,2.9914529914529915
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",task iteration,186.0,39.743589743589745
create client presentations of plan details.,directive,64.0,38.55421686746988
create client presentations of plan details.,not_classified,8.0,4.819277108433735
create client presentations of plan details.,task iteration,94.0,56.62650602409639
create content strategies for digital media.,directive,209.0,48.94613583138173
create content strategies for digital media.,learning,31.0,7.259953161592506
create content strategies for digital media.,not_classified,21.0,4.918032786885246
create content strategies for digital media.,task iteration,166.0,38.875878220140514
create custom illustrations or other graphic elements.,directive,381.0,44.92924528301887
create custom illustrations or other graphic elements.,feedback loop,19.0,2.240566037735849
create custom illustrations or other graphic elements.,none,54.0,6.367924528301887
create custom illustrations or other graphic elements.,not_classified,20.0,2.358490566037736
create custom illustrations or other graphic elements.,task iteration,374.0,44.10377358490566
create data management or error-checking procedures and user manuals.,not_classified,24.0,100.0
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",directive,15.0,57.692307692307686
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",not_classified,11.0,42.30769230769231
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",directive,185.0,28.771384136858476
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",feedback loop,46.0,7.153965785381026
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",learning,95.0,14.774494556765164
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",none,16.0,2.488335925349922
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",task iteration,281.0,43.701399688958006
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",validation,20.0,3.1104199066874028
"create designs, concepts, and sample layouts, based on knowledge of layout principles and esthetic design concepts.",not_classified,14.0,46.666666666666664
"create designs, concepts, and sample layouts, based on knowledge of layout principles and esthetic design concepts.",task iteration,16.0,53.333333333333336
create developmentally appropriate lesson plans.,directive,25.0,62.5
create developmentally appropriate lesson plans.,not_classified,15.0,37.5
create drink recipes.,directive,15.0,32.608695652173914
create drink recipes.,not_classified,11.0,23.91304347826087
create drink recipes.,task iteration,20.0,43.47826086956522
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",directive,283.0,46.6996699669967
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",learning,20.0,3.3003300330033
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",none,40.0,6.6006600660066
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",not_classified,19.0,3.1353135313531353
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",task iteration,244.0,40.26402640264026
create freehand drawings and lettering to accompany drawings.,not_classified,15.0,100.0
"create functional or decorative objects by hand, using a variety of methods and materials.",learning,16.0,22.857142857142858
"create functional or decorative objects by hand, using a variety of methods and materials.",not_classified,16.0,22.857142857142858
"create functional or decorative objects by hand, using a variety of methods and materials.",task iteration,38.0,54.285714285714285
create graphics for television broadcasts.,not_classified,18.0,100.0
"create jewelry from materials such as gold, silver, platinum, and precious or semiprecious stones.",not_classified,22.0,100.0
"create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",not_classified,9.0,37.5
"create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",task iteration,15.0,62.5
"create musical instrument digital interface programs for music projects, commercials, or film postproduction.",not_classified,30.0,100.0
create or administer training and awareness presentations or materials.,not_classified,18.0,54.54545454545454
create or administer training and awareness presentations or materials.,task iteration,15.0,45.45454545454545
"create or distribute offline promotional material, such as brochures, pamphlets, business cards, stationary, or signage.",not_classified,20.0,100.0
create or implement metadata processes and frameworks.,not_classified,24.0,100.0
create or maintain plans or other documents related to sustainability projects.,not_classified,21.0,100.0
create or modify web-based bioinformatics tools.,directive,23.0,28.749999999999996
create or modify web-based bioinformatics tools.,feedback loop,21.0,26.25
create or modify web-based bioinformatics tools.,not_classified,9.0,11.25
create or modify web-based bioinformatics tools.,task iteration,27.0,33.75
"create or revise user instructions, procedures, or manuals.",directive,27.0,42.1875
"create or revise user instructions, procedures, or manuals.",not_classified,4.0,6.25
"create or revise user instructions, procedures, or manuals.",task iteration,33.0,51.5625
create or use statistical models for the analysis of genetic data.,learning,25.0,40.32258064516129
create or use statistical models for the analysis of genetic data.,not_classified,37.0,59.67741935483871
"create original musical forms, or write within circumscribed musical forms such as sonatas, symphonies, or operas.",not_classified,17.0,100.0
"create photographic recordings of information, using equipment.",directive,78.0,79.59183673469387
"create photographic recordings of information, using equipment.",not_classified,20.0,20.408163265306122
"create schematics and physical layouts of integrated microelectromechanical systems (mems) components or packaged assemblies consistent with process, functional, or package constraints.",not_classified,36.0,100.0
"create sculptures, statues, and other three-dimensional artwork by using abrasives and tools to shape, carve, and fabricate materials such as clay, stone, wood, or metal.",not_classified,22.0,100.0
create searchable indices for web page content.,directive,22.0,66.66666666666666
create searchable indices for web page content.,not_classified,11.0,33.33333333333333
"create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging.",directive,144.0,40.44943820224719
"create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging.",none,123.0,34.55056179775281
"create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging.",not_classified,12.0,3.3707865168539324
"create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging.",task iteration,77.0,21.629213483146067
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",directive,162.0,31.3953488372093
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",feedback loop,41.0,7.945736434108527
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",learning,105.0,20.348837209302324
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",not_classified,6.0,1.1627906976744187
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",task iteration,183.0,35.46511627906977
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",validation,19.0,3.6821705426356592
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",directive,41.0,33.60655737704918
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",feedback loop,27.0,22.131147540983605
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",not_classified,13.0,10.655737704918032
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",task iteration,41.0,33.60655737704918
"create wind energy project plans, including project scope, goals, tasks, resources, schedules, costs, contingencies, or other project information.",not_classified,30.0,100.0
"create, analyze, report, convert, or transfer data, using specialized applications program software.",directive,150.0,77.31958762886599
"create, analyze, report, convert, or transfer data, using specialized applications program software.",feedback loop,15.0,7.731958762886598
"create, analyze, report, convert, or transfer data, using specialized applications program software.",not_classified,11.0,5.670103092783505
"create, analyze, report, convert, or transfer data, using specialized applications program software.",task iteration,18.0,9.278350515463918
"create, maintain, and enter information into databases.",directive,226.0,53.301886792452834
"create, maintain, and enter information into databases.",feedback loop,55.0,12.971698113207546
"create, maintain, and enter information into databases.",learning,17.0,4.009433962264151
"create, maintain, and enter information into databases.",not_classified,12.0,2.8301886792452833
"create, maintain, and enter information into databases.",task iteration,114.0,26.88679245283019
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",directive,15.0,42.857142857142854
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",not_classified,20.0,57.14285714285714
"cultivate, isolate, or assist in identifying microbial organisms or perform various tests on these microorganisms.",not_classified,19.0,100.0
"customize insurance programs to suit individual customers, often covering a variety of risks.",directive,30.0,30.303030303030305
"customize insurance programs to suit individual customers, often covering a variety of risks.",learning,18.0,18.181818181818183
"customize insurance programs to suit individual customers, often covering a variety of risks.",not_classified,4.0,4.040404040404041
"customize insurance programs to suit individual customers, often covering a variety of risks.",task iteration,47.0,47.474747474747474
cut and edit film or tape to integrate component parts into desired sequences.,not_classified,29.0,100.0
"cut, bend, laminate, arrange, and fasten individual or mixed raw and manufactured materials and products to form works of art.",not_classified,19.0,100.0
"cut, trim and shape hair or hairpieces, based on customers' instructions, hair type and facial features, using clippers, scissors, trimmers and razors.",not_classified,22.0,100.0
"debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.",not_classified,21.0,100.0
debug robotics programs.,directive,17.0,11.258278145695364
debug robotics programs.,feedback loop,90.0,59.60264900662252
debug robotics programs.,not_classified,19.0,12.582781456953644
debug robotics programs.,task iteration,25.0,16.55629139072848
decline excessive risks.,none,20.0,57.14285714285714
decline excessive risks.,not_classified,15.0,42.857142857142854
"define and analyze objectives, scope, issues, or organizational impact of information systems.",directive,20.0,58.82352941176471
"define and analyze objectives, scope, issues, or organizational impact of information systems.",not_classified,14.0,41.17647058823529
define and compare possible radio frequency identification device (rfid) solutions to inform selection for specific projects.,learning,20.0,52.63157894736842
define and compare possible radio frequency identification device (rfid) solutions to inform selection for specific projects.,not_classified,18.0,47.368421052631575
"define data requirements and gather and validate information, applying judgment and statistical tests.",directive,16.0,30.18867924528302
"define data requirements and gather and validate information, applying judgment and statistical tests.",not_classified,37.0,69.81132075471697
"define instructional, learning, or performance objectives.",directive,90.0,75.0
"define instructional, learning, or performance objectives.",not_classified,30.0,25.0
define or recommend model specifications or data collection methods.,not_classified,38.0,100.0
"define product requirements, based on market research analysis, in collaboration with user interface design and engineering staff.",not_classified,25.0,100.0
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,directive,365.0,34.14405986903648
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,feedback loop,24.0,2.245088868101029
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,learning,192.0,17.96071094480823
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,none,21.0,1.9644527595884003
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,task iteration,444.0,41.534144059869035
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,validation,23.0,2.1515434985968196
deliver e-mail confirmation of completed transactions and shipment.,not_classified,19.0,100.0
"deliver prepared sales talks, reading from scripts that describe products or services, to persuade potential customers to purchase a product or service or to make a donation.",not_classified,17.0,100.0
demonstrate correct use of exercise equipment or performance of exercise routines.,learning,38.0,55.88235294117647
demonstrate correct use of exercise equipment or performance of exercise routines.,not_classified,30.0,44.11764705882353
"demonstrate database technical functionality, such as performance, security and reliability.",directive,126.0,15.613382899628252
"demonstrate database technical functionality, such as performance, security and reliability.",feedback loop,68.0,8.426270136307311
"demonstrate database technical functionality, such as performance, security and reliability.",learning,508.0,62.949194547707556
"demonstrate database technical functionality, such as performance, security and reliability.",not_classified,9.0,1.1152416356877324
"demonstrate database technical functionality, such as performance, security and reliability.",task iteration,44.0,5.452292441140025
"demonstrate database technical functionality, such as performance, security and reliability.",validation,52.0,6.443618339529119
demonstrate equipment to customers and explain functioning of equipment.,not_classified,19.0,100.0
demonstrate how to clean and care for skin properly and recommend skin-care regimens.,not_classified,19.0,100.0
"demonstrate miniaturized systems that contain components such as microsensors, microactuators, or integrated electronic circuits fabricated on silicon or silicon carbide wafers.",not_classified,15.0,100.0
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",directive,64.0,27.350427350427353
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",feedback loop,18.0,7.6923076923076925
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",learning,72.0,30.76923076923077
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",not_classified,3.0,1.282051282051282
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",task iteration,77.0,32.9059829059829
"demonstrate proper operation of fitness equipment, such as resistance machines, cardio machines, free weights, or fitness assessment devices.",learning,20.0,80.0
"demonstrate proper operation of fitness equipment, such as resistance machines, cardio machines, free weights, or fitness assessment devices.",not_classified,5.0,20.0
"demonstrate the uses and applications of geospatial technology, such as global positioning system (gps), geographic information systems (gis), automatic tractor guidance systems, variable rate chemical input applicators, surveying equipment, and computer mapping software.",not_classified,16.0,100.0
describe and recommend wines to customers.,directive,81.0,43.78378378378379
describe and recommend wines to customers.,learning,66.0,35.67567567567568
describe and recommend wines to customers.,not_classified,17.0,9.18918918918919
describe and recommend wines to customers.,task iteration,21.0,11.351351351351353
"describe artifacts' physical properties or attributes, such as the materials from which artifacts are made and their size, shape, function, and decoration.",not_classified,17.0,100.0
describe menu items to customers or suggest products that might appeal to them.,directive,20.0,68.96551724137932
describe menu items to customers or suggest products that might appeal to them.,not_classified,9.0,31.03448275862069
"describe merchandise and explain use, operation, and care of merchandise to customers.",directive,107.0,24.76851851851852
"describe merchandise and explain use, operation, and care of merchandise to customers.",feedback loop,17.0,3.935185185185185
"describe merchandise and explain use, operation, and care of merchandise to customers.",learning,203.0,46.99074074074074
"describe merchandise and explain use, operation, and care of merchandise to customers.",not_classified,16.0,3.7037037037037033
"describe merchandise and explain use, operation, and care of merchandise to customers.",task iteration,89.0,20.60185185185185
design and administer training programs for new employees and continuing education for existing employees.,not_classified,16.0,100.0
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",directive,17.0,32.075471698113205
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",learning,17.0,32.075471698113205
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",not_classified,19.0,35.84905660377358
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,directive,179.0,46.73629242819843
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,feedback loop,36.0,9.39947780678851
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,learning,37.0,9.660574412532636
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,not_classified,11.0,2.8720626631853787
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,task iteration,120.0,31.33159268929504
"design and develop computer hardware and support peripherals, including central processing units (cpus), support logic, microprocessors, custom integrated circuits, and printers and disk drives.",not_classified,16.0,100.0
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",directive,36.0,31.30434782608696
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",learning,16.0,13.91304347826087
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",not_classified,14.0,12.173913043478262
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",task iteration,33.0,28.695652173913043
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",validation,16.0,13.91304347826087
design and implement warehouse database structures.,directive,30.0,18.51851851851852
design and implement warehouse database structures.,feedback loop,40.0,24.691358024691358
design and implement warehouse database structures.,learning,28.0,17.28395061728395
design and implement warehouse database structures.,not_classified,14.0,8.641975308641975
design and implement warehouse database structures.,task iteration,50.0,30.864197530864196
"design and implement web site security measures, such as firewalls or message encryption.",directive,20.0,18.01801801801802
"design and implement web site security measures, such as firewalls or message encryption.",feedback loop,22.0,19.81981981981982
"design and implement web site security measures, such as firewalls or message encryption.",learning,47.0,42.34234234234234
"design and implement web site security measures, such as firewalls or message encryption.",not_classified,7.0,6.306306306306306
"design and implement web site security measures, such as firewalls or message encryption.",task iteration,15.0,13.513513513513514
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",directive,71.0,49.30555555555556
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",not_classified,11.0,7.638888888888889
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",task iteration,62.0,43.05555555555556
"design and set up advertising signs and displays of merchandise on shelves, counters, or tables to attract customers and promote sales.",not_classified,22.0,100.0
design and validate clinical databases including designing or testing logic checks.,not_classified,15.0,100.0
"design cognitive aids, such as procedural storyboards or decision support systems.",not_classified,15.0,100.0
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",directive,266.0,37.784090909090914
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",feedback loop,37.0,5.255681818181818
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",learning,27.0,3.835227272727273
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",not_classified,17.0,2.414772727272727
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",task iteration,357.0,50.71022727272727
design computer simulations to model physical data so that it can be better understood.,directive,19.0,24.358974358974358
