timing,age_group,variant,term,k,coef,se,sd_int
agentic,3,corner80,int,-5,-0.388451191125221,0.126870207731971,0.251026884968047
agentic,3,corner80,int,-4,-0.00538783680821321,0.0986235989336745,0.251026884968047
agentic,3,corner80,int,-3,0.101304699876277,0.206005632731772,0.251026884968047
agentic,3,corner80,int,-2,-0.00289512017403382,0.181409815881155,0.251026884968047
agentic,3,corner80,int,-1,0,0,0.251026884968047
agentic,3,corner80,int,0,-0.117413796695303,0.100536445833711,0.251026884968047
agentic,3,corner80,int,1,0.0294048548631679,0.125325139499489,0.251026884968047
agentic,3,corner80,int,2,-0.0367591992469779,0.115894005592284,0.251026884968047
agentic,3,corner80,int,3,0.0801661528175731,0.124322587721651,0.251026884968047
agentic,3,corner80,int,4,0.0463828524180894,0.101229533607895,0.251026884968047
agentic,3,corner80,int,5,0.208262807468128,0.119562938178302,0.251026884968047
agentic,3,corner80,int,6,-0.22832135200846,0.131957496661759,0.251026884968047
agentic,3,corner80,int,7,-0.28208244860898,0.135620645283085,0.251026884968047
agentic,3,corner80,int,8,-0.0224252236754831,0.113796960539662,0.251026884968047
agentic,3,corner80,int,9,0.0643660861865311,0.123331532249021,0.251026884968047
agentic,3,corner80,wage,-22,-0.159032891076457,0.0662306593287626,0.251026884968047
agentic,3,corner80,wage,-21,-0.118399986109315,0.0715324358354712,0.251026884968047
agentic,3,corner80,wage,-20,-0.103192621526002,0.0592483874701639,0.251026884968047
agentic,3,corner80,wage,-19,-0.0415633010505604,0.077701295352541,0.251026884968047
agentic,3,corner80,wage,-18,-0.0469429747060092,0.0791146906631619,0.251026884968047
agentic,3,corner80,wage,-17,-0.139841756780975,0.0542223817477502,0.251026884968047
agentic,3,corner80,wage,-16,0.0180817128523775,0.0721384553888587,0.251026884968047
agentic,3,corner80,wage,-15,-0.0974785300616866,0.0587393300815773,0.251026884968047
agentic,3,corner80,wage,-14,-0.11602331351132,0.0526838858970526,0.251026884968047
agentic,3,corner80,wage,-13,-0.0537414515219109,0.0501195870824338,0.251026884968047
agentic,3,corner80,wage,-12,-0.0809084691348504,0.0438010958617718,0.251026884968047
agentic,3,corner80,wage,-11,-0.132356943476901,0.0462819532756054,0.251026884968047
agentic,3,corner80,wage,-10,-0.242495036219623,0.0494309251015841,0.251026884968047
agentic,3,corner80,wage,-9,-0.105771558525512,0.0614727954333762,0.251026884968047
agentic,3,corner80,wage,-8,-0.0740218589680987,0.0445309599713966,0.251026884968047
agentic,3,corner80,wage,-7,0.0537943307392138,0.0415241148418347,0.251026884968047
agentic,3,corner80,wage,-6,0.0038533343903399,0.0439982016193829,0.251026884968047
agentic,3,corner80,wage,-5,-0.0182531922973191,0.0629355110942185,0.251026884968047
agentic,3,corner80,wage,-4,0.117526265920356,0.0631204169319214,0.251026884968047
agentic,3,corner80,wage,-3,-0.0264567976409791,0.0573160405539541,0.251026884968047
agentic,3,corner80,wage,-2,0.0437571048718807,0.0506934074560477,0.251026884968047
agentic,3,corner80,wage,-1,0,0,0.251026884968047
agentic,3,corner80,wage,0,0.014427381865938,0.0471536443512124,0.251026884968047
agentic,3,corner80,wage,1,-0.0642659083407492,0.0449158890348235,0.251026884968047
agentic,3,corner80,wage,2,-0.120107455692736,0.06010209349242,0.251026884968047
agentic,3,corner80,wage,3,-0.0383691961256677,0.0585719280963392,0.251026884968047
agentic,3,corner80,wage,4,0.00606097433075691,0.0423482465265386,0.251026884968047
agentic,3,corner80,wage,5,0.00724272373635063,0.0475955644884937,0.251026884968047
agentic,3,corner80,wage,6,-0.204098349031705,0.0761267525856895,0.251026884968047
agentic,3,corner80,wage,7,-0.0059746839793934,0.0742031097193181,0.251026884968047
agentic,3,corner80,wage,8,0.0875015206184836,0.0499693985800701,0.251026884968047
agentic,3,corner80,wage,9,-0.0532558561318853,0.0466107675867102,0.251026884968047
agentic,3,prod,exp,-22,0.0322954930395953,0.0660318533476769,0.820192927858739
agentic,3,prod,exp,-21,0.182766342972408,0.0587961888272753,0.820192927858739
agentic,3,prod,exp,-20,0.163943933127728,0.0552658939988695,0.820192927858739
agentic,3,prod,exp,-19,0.0749633216699458,0.0720385312253115,0.820192927858739
agentic,3,prod,exp,-18,0.132002534619133,0.0843016534124701,0.820192927858739
agentic,3,prod,exp,-17,0.121475848531525,0.0407921105909468,0.820192927858739
agentic,3,prod,exp,-16,0.260254833063945,0.0679164336218309,0.820192927858739
agentic,3,prod,exp,-15,0.134868343890021,0.0519581703356271,0.820192927858739
agentic,3,prod,exp,-14,0.151366966368748,0.0513007770890314,0.820192927858739
agentic,3,prod,exp,-13,0.0796690231258084,0.0388964894489226,0.820192927858739
agentic,3,prod,exp,-12,0.0344554329039284,0.0399346522392261,0.820192927858739
agentic,3,prod,exp,-11,0.00198354546554605,0.0422084743158811,0.820192927858739
agentic,3,prod,exp,-10,0.0474412475905559,0.0439982869933871,0.820192927858739
agentic,3,prod,exp,-9,0.123453898002339,0.0422865240831881,0.820192927858739
agentic,3,prod,exp,-8,0.107541970092364,0.033620799353247,0.820192927858739
agentic,3,prod,exp,-7,0.0332422563113891,0.039928835955212,0.820192927858739
agentic,3,prod,exp,-6,0.0451130403708705,0.0416998754764752,0.820192927858739
agentic,3,prod,exp,-5,0.0270089885195447,0.0653825665167142,0.820192927858739
agentic,3,prod,exp,-4,0.205595255943665,0.0511042032313277,0.820192927858739
agentic,3,prod,exp,-3,0.072647829495507,0.0555479126185881,0.820192927858739
agentic,3,prod,exp,-2,0.0120370621051212,0.0431565397364163,0.820192927858739
agentic,3,prod,exp,-1,0,0,0.820192927858739
agentic,3,prod,exp,0,0.0274653892458117,0.0361597274944171,0.820192927858739
agentic,3,prod,exp,1,-0.0577080165353068,0.0424734476786022,0.820192927858739
agentic,3,prod,exp,2,-0.09696771240864,0.0547288500089916,0.820192927858739
agentic,3,prod,exp,3,0.0775782783276955,0.0495353938322683,0.820192927858739
agentic,3,prod,exp,4,0.0311526386447065,0.0373291453636028,0.820192927858739
agentic,3,prod,exp,5,0.0517950199910918,0.0387284928959013,0.820192927858739
agentic,3,prod,exp,6,0.090976447042189,0.048896858128465,0.820192927858739
agentic,3,prod,exp,7,0.0514763719158503,0.071225596848238,0.820192927858739
agentic,3,prod,exp,8,0.228109749381638,0.0501410324309824,0.820192927858739
agentic,3,prod,exp,9,0.103851248418596,0.044780069915481,0.820192927858739
agentic,3,prod,int,-22,0.0280855394719501,0.0543014268018618,0.820192927858739
agentic,3,prod,int,-21,0.0878046021775096,0.062468074993831,0.820192927858739
agentic,3,prod,int,-20,0.0680106504700924,0.0626484980298253,0.820192927858739
agentic,3,prod,int,-19,0.0573411474275323,0.0757998781345054,0.820192927858739
agentic,3,prod,int,-18,-0.00993675866579549,0.0913169600620869,0.820192927858739
agentic,3,prod,int,-17,0.0239953156940839,0.0463007716131706,0.820192927858739
agentic,3,prod,int,-16,0.0852853153440214,0.0732288158675555,0.820192927858739
agentic,3,prod,int,-15,0.0554333977744403,0.051590721395191,0.820192927858739
agentic,3,prod,int,-14,0.060205335641618,0.0544725953609768,0.820192927858739
agentic,3,prod,int,-13,0.0203562844287025,0.0468470240084575,0.820192927858739
agentic,3,prod,int,-12,0.0307665903999696,0.0453310260915434,0.820192927858739
agentic,3,prod,int,-11,-0.00866971011388933,0.0472568946879584,0.820192927858739
agentic,3,prod,int,-10,0.0331652391967028,0.0460174934635271,0.820192927858739
agentic,3,prod,int,-9,0.0174888107297554,0.0461836637634419,0.820192927858739
agentic,3,prod,int,-8,0.0451212030745287,0.042464953391995,0.820192927858739
agentic,3,prod,int,-7,-0.0142777776804226,0.042048721165788,0.820192927858739
agentic,3,prod,int,-6,-0.0501986401129877,0.0404308980477101,0.820192927858739
agentic,3,prod,int,-5,0.0285935195344382,0.0733422196673774,0.820192927858739
agentic,3,prod,int,-4,-0.0440651762452327,0.0529361805324317,0.820192927858739
agentic,3,prod,int,-3,-0.0736951403562192,0.057057213437122,0.820192927858739
agentic,3,prod,int,-2,-0.0881508995232486,0.0438369434986792,0.820192927858739
agentic,3,prod,int,-1,0,0,0.820192927858739
agentic,3,prod,int,0,-0.00263646480610824,0.0454266365595157,0.820192927858739
agentic,3,prod,int,1,-0.00144031340430055,0.0431441702292198,0.820192927858739
agentic,3,prod,int,2,-0.0214824951395262,0.0585266872155507,0.820192927858739
agentic,3,prod,int,3,-0.0428508528068949,0.0552000596170844,0.820192927858739
agentic,3,prod,int,4,-0.0410942319712107,0.0416096639337075,0.820192927858739
agentic,3,prod,int,5,-0.0288151553135493,0.0438419683352287,0.820192927858739
agentic,3,prod,int,6,-0.180376287944668,0.051045147919637,0.820192927858739
agentic,3,prod,int,7,-0.0730629311525826,0.0665836401705953,0.820192927858739
agentic,3,prod,int,8,-0.0233895312642578,0.0457894917326739,0.820192927858739
agentic,3,prod,int,9,-0.0247252725854075,0.0419882567187651,0.820192927858739
agentic,3,prod,wage,-22,-0.166245670972005,0.0630220469033147,0.820192927858739
agentic,3,prod,wage,-21,-0.1096358612398,0.0668155298924495,0.820192927858739
agentic,3,prod,wage,-20,-0.0927387995541469,0.0537849146737463,0.820192927858739
agentic,3,prod,wage,-19,-0.0346079210199813,0.0693297712915157,0.820192927858739
agentic,3,prod,wage,-18,-0.0472035922839707,0.0737825392982526,0.820192927858739
agentic,3,prod,wage,-17,-0.14036623654249,0.0527802753949158,0.820192927858739
agentic,3,prod,wage,-16,0.0108278914892174,0.0676645981106297,0.820192927858739
agentic,3,prod,wage,-15,-0.0941247118891827,0.0534212666115124,0.820192927858739
agentic,3,prod,wage,-14,-0.101782795149535,0.0492712882619751,0.820192927858739
agentic,3,prod,wage,-13,-0.0548935317984679,0.0497384679745545,0.820192927858739
agentic,3,prod,wage,-12,-0.070960472906327,0.0433541799411011,0.820192927858739
agentic,3,prod,wage,-11,-0.13345834921631,0.0456115741237595,0.820192927858739
agentic,3,prod,wage,-10,-0.237847785339085,0.0493065702344073,0.820192927858739
agentic,3,prod,wage,-9,-0.10207106873772,0.0620131059859823,0.820192927858739
agentic,3,prod,wage,-8,-0.0697706741561409,0.0433831942176156,0.820192927858739
agentic,3,prod,wage,-7,0.0548861556918615,0.042143809650895,0.820192927858739
agentic,3,prod,wage,-6,-0.0093154456379688,0.0436102273215898,0.820192927858739
agentic,3,prod,wage,-5,-0.0261692333599101,0.0597529179650944,0.820192927858739
agentic,3,prod,wage,-4,0.11686395717124,0.0625826444632807,0.820192927858739
agentic,3,prod,wage,-3,-0.0295789710410936,0.0539781157047647,0.820192927858739
agentic,3,prod,wage,-2,0.0319729271455426,0.0413827593507387,0.820192927858739
agentic,3,prod,wage,-1,0,0,0.820192927858739
agentic,3,prod,wage,0,0.0102673500876411,0.0459190592148059,0.820192927858739
agentic,3,prod,wage,1,-0.0635490493666142,0.043951829997345,0.820192927858739
agentic,3,prod,wage,2,-0.12568237794121,0.0590493130714868,0.820192927858739
agentic,3,prod,wage,3,-0.0393839794744617,0.0579372722335817,0.820192927858739
agentic,3,prod,wage,4,0.00261986756256222,0.0405559631703011,0.820192927858739
agentic,3,prod,wage,5,0.0118543230453707,0.0454051512813386,0.820192927858739
agentic,3,prod,wage,6,-0.224390287866549,0.0545410254733238,0.820192927858739
agentic,3,prod,wage,7,-0.0227749517980073,0.0629332409375832,0.820192927858739
agentic,3,prod,wage,8,0.0863958227672305,0.0499081167079147,0.820192927858739
agentic,3,prod,wage,9,-0.0527964260893901,0.0440977285589464,0.820192927858739
agentic,3,rect0,exp,-22,0.0454702382027166,0.0684175784994507,0.563326759560125
agentic,3,rect0,exp,-21,0.140161109075179,0.0603819543890862,0.563326759560125
agentic,3,rect0,exp,-20,0.128054215817483,0.0542944820913418,0.563326759560125
agentic,3,rect0,exp,-19,0.0674690390089974,0.0658353170779674,0.563326759560125
agentic,3,rect0,exp,-18,0.107896345596185,0.0696669556365407,0.563326759560125
agentic,3,rect0,exp,-17,0.109617840742914,0.0459296321698455,0.563326759560125
agentic,3,rect0,exp,-16,0.251550151520493,0.0654648146856449,0.563326759560125
agentic,3,rect0,exp,-15,0.118491123849792,0.0491659131595712,0.563326759560125
agentic,3,rect0,exp,-14,0.109650875198798,0.0483300585881764,0.563326759560125
agentic,3,rect0,exp,-13,0.0750289075205823,0.0430899173538235,0.563326759560125
agentic,3,rect0,exp,-12,0.00491914091030819,0.0436812532396941,0.563326759560125
agentic,3,rect0,exp,-11,-0.00300698984084611,0.0457461681032633,0.563326759560125
agentic,3,rect0,exp,-10,0.0342568359993537,0.0515403107256471,0.563326759560125
agentic,3,rect0,exp,-9,0.109657014757429,0.0468012495209204,0.563326759560125
agentic,3,rect0,exp,-8,0.0901620581488154,0.0387173109592079,0.563326759560125
agentic,3,rect0,exp,-7,0.0237470679975308,0.0457657530294099,0.563326759560125
agentic,3,rect0,exp,-6,0.0750411911278324,0.0462536663158051,0.563326759560125
agentic,3,rect0,exp,-5,0.0360569088327507,0.0685627247948279,0.563326759560125
agentic,3,rect0,exp,-4,0.235261915141293,0.0490528936641674,0.563326759560125
agentic,3,rect0,exp,-3,0.083734584788086,0.0676556003872369,0.563326759560125
agentic,3,rect0,exp,-2,0.0299769219186759,0.0461497275941929,0.563326759560125
agentic,3,rect0,exp,-1,0,0,0.563326759560125
agentic,3,rect0,exp,0,0.00949326814597135,0.0420718487812265,0.563326759560125
agentic,3,rect0,exp,1,-0.0667302807770242,0.042759261986481,0.563326759560125
agentic,3,rect0,exp,2,-0.0823671307035527,0.0531692307831832,0.563326759560125
agentic,3,rect0,exp,3,0.0833168601061196,0.0532591435558723,0.563326759560125
agentic,3,rect0,exp,4,0.0410616576952529,0.0382097406502554,0.563326759560125
agentic,3,rect0,exp,5,0.0349253274669014,0.0435625999783177,0.563326759560125
agentic,3,rect0,exp,6,0.160680233864877,0.0699184800275272,0.563326759560125
agentic,3,rect0,exp,7,0.0705614639385421,0.0665088932265997,0.563326759560125
agentic,3,rect0,exp,8,0.231817668125469,0.0548537068313882,0.563326759560125
agentic,3,rect0,exp,9,0.104081692369524,0.0433395552983055,0.563326759560125
agentic,3,rect0,int,-22,-0.0824967494164646,0.158699532962204,0.563326759560125
agentic,3,rect0,int,-21,0.171423953543215,0.105527727633547,0.563326759560125
agentic,3,rect0,int,-20,0.14781806557075,0.111658110313366,0.563326759560125
agentic,3,rect0,int,-19,0.0355550840244652,0.133542953433638,0.563326759560125
agentic,3,rect0,int,-18,0.102293092042864,0.121775625034628,0.563326759560125
agentic,3,rect0,int,-17,0.0463403858368494,0.106554648630869,0.563326759560125
agentic,3,rect0,int,-16,0.0477555802299789,0.109605902266173,0.563326759560125
agentic,3,rect0,int,-15,0.0647108257996329,0.105346139701174,0.563326759560125
agentic,3,rect0,int,-14,0.173660816226801,0.115660231989433,0.563326759560125
agentic,3,rect0,int,-13,0.0193925716890734,0.0841075148235784,0.563326759560125
agentic,3,rect0,int,-12,0.128854533713147,0.0946867413483594,0.563326759560125
agentic,3,rect0,int,-11,0.0238076832463929,0.10407454622347,0.563326759560125
agentic,3,rect0,int,-10,0.0423219688053286,0.102146143811599,0.563326759560125
agentic,3,rect0,int,-9,0.0581140513807473,0.0958343414666913,0.563326759560125
agentic,3,rect0,int,-8,0.0733769300641885,0.0778146163215463,0.563326759560125
agentic,3,rect0,int,-7,0.0343140224487206,0.0898884334471597,0.563326759560125
agentic,3,rect0,int,-6,-0.140613540215079,0.106271521403172,0.563326759560125
agentic,3,rect0,int,-5,-0.0377403733133512,0.141206051034821,0.563326759560125
agentic,3,rect0,int,-4,-0.131939686311074,0.121090994199079,0.563326759560125
agentic,3,rect0,int,-3,-0.0554606740712157,0.131100158752618,0.563326759560125
agentic,3,rect0,int,-2,-0.101157306282601,0.121528648711664,0.563326759560125
agentic,3,rect0,int,-1,0,0,0.563326759560125
agentic,3,rect0,int,0,0.0743947929082198,0.0926728822179771,0.563326759560125
agentic,3,rect0,int,1,0.0401936522997957,0.0957865457343163,0.563326759560125
agentic,3,rect0,int,2,-0.0705636944456475,0.111179461687386,0.563326759560125
agentic,3,rect0,int,3,-0.0284130791861925,0.123253700765374,0.563326759560125
agentic,3,rect0,int,4,-0.0506789358798294,0.0886692859263601,0.563326759560125
agentic,3,rect0,int,5,0.0639980461203732,0.101183775103578,0.563326759560125
agentic,3,rect0,int,6,-0.257636980609246,0.142955175646622,0.563326759560125
agentic,3,rect0,int,7,-0.0931208041293299,0.136959924569419,0.563326759560125
agentic,3,rect0,int,8,-0.0215831103300133,0.0903204588642772,0.563326759560125
agentic,3,rect0,int,9,-0.00226126259256874,0.100530013734911,0.563326759560125
agentic,3,rect0,wage,-22,-0.153200077049134,0.0845624469921524,0.563326759560125
agentic,3,rect0,wage,-21,-0.152308748136239,0.0809765616897784,0.563326759560125
agentic,3,rect0,wage,-20,-0.12951109035971,0.0706473412087432,0.563326759560125
agentic,3,rect0,wage,-19,-0.0475981352859232,0.0973068977988881,0.563326759560125
agentic,3,rect0,wage,-18,-0.0696815820992155,0.0949783462527112,0.563326759560125
agentic,3,rect0,wage,-17,-0.151767065241441,0.0591461635973089,0.563326759560125
agentic,3,rect0,wage,-16,0.00174853205316381,0.086583737062901,0.563326759560125
agentic,3,rect0,wage,-15,-0.111550492264457,0.070889725923173,0.563326759560125
agentic,3,rect0,wage,-14,-0.144422498163335,0.0632587157993329,0.563326759560125
agentic,3,rect0,wage,-13,-0.0606783431686297,0.0574038619578708,0.563326759560125
agentic,3,rect0,wage,-12,-0.101703932724061,0.0529539436663197,0.563326759560125
agentic,3,rect0,wage,-11,-0.13687493545637,0.0564380313576467,0.563326759560125
agentic,3,rect0,wage,-10,-0.250269745087028,0.053581216898011,0.563326759560125
agentic,3,rect0,wage,-9,-0.115759514177962,0.0692736160322171,0.563326759560125
agentic,3,rect0,wage,-8,-0.0891400091442099,0.0501567462161426,0.563326759560125
agentic,3,rect0,wage,-7,0.04936482779697,0.0483376149484367,0.563326759560125
agentic,3,rect0,wage,-6,0.0259960108841565,0.0548436471381471,0.563326759560125
agentic,3,rect0,wage,-5,-0.0218521178506283,0.0798702659318164,0.563326759560125
agentic,3,rect0,wage,-4,0.150382841286642,0.0814239922434279,0.563326759560125
agentic,3,rect0,wage,-3,-0.0105469082850366,0.0672235590207211,0.563326759560125
agentic,3,rect0,wage,-2,0.0645007288187339,0.0614428012044466,0.563326759560125
agentic,3,rect0,wage,-1,0,0,0.563326759560125
agentic,3,rect0,wage,0,-0.00501771091634494,0.05520521875622,0.563326759560125
agentic,3,rect0,wage,1,-0.0711792578617054,0.0543267412818651,0.563326759560125
agentic,3,rect0,wage,2,-0.108663143382987,0.0687348730542487,0.563326759560125
agentic,3,rect0,wage,3,-0.0290553214729661,0.0686319769866333,0.563326759560125
agentic,3,rect0,wage,4,0.018319830046279,0.0523212334535772,0.563326759560125
agentic,3,rect0,wage,5,0.00132344114642209,0.0569848062513432,0.563326759560125
agentic,3,rect0,wage,6,-0.158250433383119,0.0830165891804986,0.563326759560125
agentic,3,rect0,wage,7,0.00490717380239937,0.0927101592744514,0.563326759560125
agentic,3,rect0,wage,8,0.0924030837476819,0.057190420691337,0.563326759560125
agentic,3,rect0,wage,9,-0.0500819326439322,0.0577460891533383,0.563326759560125
agentic,3,rect1,exp,-22,0.0320431303182818,0.0673129038128795,0.0414574890205677
agentic,3,rect1,exp,-21,0.171607129000878,0.0644585713882621,0.0414574890205677
agentic,3,rect1,exp,-20,0.143593098815392,0.0590883218191287,0.0414574890205677
agentic,3,rect1,exp,-19,0.0749769331400455,0.0765196314638794,0.0414574890205677
agentic,3,rect1,exp,-18,0.122692072707473,0.0871208057610962,0.0414574890205677
agentic,3,rect1,exp,-17,0.123944957194958,0.0425750329581765,0.0414574890205677
agentic,3,rect1,exp,-16,0.272350107722392,0.0750769446721475,0.0414574890205677
agentic,3,rect1,exp,-15,0.132706294584426,0.0552405317251177,0.0414574890205677
agentic,3,rect1,exp,-14,0.127688711096703,0.0523899399440769,0.0414574890205677
agentic,3,rect1,exp,-13,0.0817627159979433,0.0398282969828462,0.0414574890205677
agentic,3,rect1,exp,-12,0.0327847226219724,0.0405729476893788,0.0414574890205677
agentic,3,rect1,exp,-11,-0.00446092776899918,0.0427057576896249,0.0414574890205677
agentic,3,rect1,exp,-10,0.0398226053176133,0.0472858954955066,0.0414574890205677
agentic,3,rect1,exp,-9,0.118046507775973,0.0429352548959177,0.0414574890205677
agentic,3,rect1,exp,-8,0.105974666977579,0.0360351507202727,0.0414574890205677
agentic,3,rect1,exp,-7,0.0310772693231905,0.0404947168059925,0.0414574890205677
agentic,3,rect1,exp,-6,0.0516246210648264,0.0434411174307431,0.0414574890205677
agentic,3,rect1,exp,-5,0.0364833445154403,0.0653999495807085,0.0414574890205677
agentic,3,rect1,exp,-4,0.202595237818182,0.0513159447308893,0.0414574890205677
agentic,3,rect1,exp,-3,0.069493938368453,0.0602330929273378,0.0414574890205677
agentic,3,rect1,exp,-2,0.00309642075032205,0.0524569130622772,0.0414574890205677
agentic,3,rect1,exp,-1,0,0,0.0414574890205677
agentic,3,rect1,exp,0,0.0327240458583592,0.0373660026162637,0.0414574890205677
agentic,3,rect1,exp,1,-0.0603256912684445,0.0428416063184749,0.0414574890205677
agentic,3,rect1,exp,2,-0.0967730432607269,0.0553722209931275,0.0414574890205677
agentic,3,rect1,exp,3,0.0651194940406221,0.0507498737439902,0.0414574890205677
agentic,3,rect1,exp,4,0.0262771336633579,0.0385800808899978,0.0414574890205677
agentic,3,rect1,exp,5,0.0438721831665492,0.0410096563318468,0.0414574890205677
agentic,3,rect1,exp,6,0.11650583173346,0.0725296554447239,0.0414574890205677
agentic,3,rect1,exp,7,0.0547415369192014,0.0820934353608991,0.0414574890205677
agentic,3,rect1,exp,8,0.232957032940654,0.0524312114122315,0.0414574890205677
agentic,3,rect1,exp,9,0.0937209602137555,0.0463026039472639,0.0414574890205677
agentic,3,rect1,int,-22,-0.346927693647427,0.968970338335304,0.0414574890205677
agentic,3,rect1,int,-21,0.664642411249819,0.586649752454002,0.0414574890205677
agentic,3,rect1,int,-20,1.50416610140025,0.92775216217895,0.0414574890205677
agentic,3,rect1,int,-19,0.0702001522578741,0.729658446861154,0.0414574890205677
agentic,3,rect1,int,-18,0.80940435840297,0.762834390530331,0.0414574890205677
agentic,3,rect1,int,-17,-0.553317538959162,0.653332482144715,0.0414574890205677
agentic,3,rect1,int,-16,-0.75806561540785,0.347528472500048,0.0414574890205677
agentic,3,rect1,int,-15,0.0115200538210162,0.816099873009963,0.0414574890205677
agentic,3,rect1,int,-14,1.75613101975245,0.793352920313557,0.0414574890205677
agentic,3,rect1,int,-13,-0.252677660824967,0.472986388706296,0.0414574890205677
agentic,3,rect1,int,-12,0.127047958890908,0.747939947259174,0.0414574890205677
agentic,3,rect1,int,-11,0.743751542664025,0.461987922147634,0.0414574890205677
agentic,3,rect1,int,-10,0.331101521309475,0.526493056135149,0.0414574890205677
agentic,3,rect1,int,-9,0.443739398922957,0.404388567349749,0.0414574890205677
agentic,3,rect1,int,-8,0.0775884933862768,0.439876222247336,0.0414574890205677
agentic,3,rect1,int,-7,0.113945578480245,0.463922759969549,0.0414574890205677
agentic,3,rect1,int,-6,-0.963495178878547,0.428525712640528,0.0414574890205677
agentic,3,rect1,int,-5,-1.10182281574406,0.636455497556745,0.0414574890205677
agentic,3,rect1,int,-4,-0.0991760196741908,0.396845365910217,0.0414574890205677
agentic,3,rect1,int,-3,0.170368531393336,0.969003798041209,0.0414574890205677
agentic,3,rect1,int,-2,0.281986133401817,0.741606510533713,0.0414574890205677
agentic,3,rect1,int,-1,0,0,0.0414574890205677
agentic,3,rect1,int,0,-0.591787451782603,0.45988286902447,0.0414574890205677
agentic,3,rect1,int,1,0.287404049598457,0.503555764442512,0.0414574890205677
agentic,3,rect1,int,2,0.0276364789644371,0.425338591696625,0.0414574890205677
agentic,3,rect1,int,3,1.06601615718932,0.703797000400083,0.0414574890205677
agentic,3,rect1,int,4,0.299017275875825,0.47631303023169,0.0414574890205677
agentic,3,rect1,int,5,0.601971704080983,0.692567060448055,0.0414574890205677
agentic,3,rect1,int,6,-0.28694767770999,0.662932858915766,0.0414574890205677
agentic,3,rect1,int,7,-0.578594677590591,0.712615884658717,0.0414574890205677
agentic,3,rect1,int,8,-0.520652190879128,0.403789639069572,0.0414574890205677
agentic,3,rect1,int,9,0.905466675337436,0.410598473022819,0.0414574890205677
agentic,3,rect1,wage,-22,-0.16882551812205,0.0653188910009274,0.0414574890205677
agentic,3,rect1,wage,-21,-0.113751111042197,0.070660373289374,0.0414574890205677
agentic,3,rect1,wage,-20,-0.0999604322482321,0.0586102837721676,0.0414574890205677
agentic,3,rect1,wage,-19,-0.0400513324348022,0.0759766430238935,0.0414574890205677
agentic,3,rect1,wage,-18,-0.0485300847961182,0.0773865822199965,0.0414574890205677
agentic,3,rect1,wage,-17,-0.139976972781057,0.0529879754957186,0.0414574890205677
agentic,3,rect1,wage,-16,0.0162677174226432,0.0705047588796285,0.0414574890205677
agentic,3,rect1,wage,-15,-0.0969110044687862,0.0577957471317642,0.0414574890205677
agentic,3,rect1,wage,-14,-0.110114888663571,0.0525417587064288,0.0414574890205677
agentic,3,rect1,wage,-13,-0.0558921045875169,0.0491367682099528,0.0414574890205677
agentic,3,rect1,wage,-12,-0.0748977200068622,0.0432925946257013,0.0414574890205677
agentic,3,rect1,wage,-11,-0.133792523406547,0.0455067424254341,0.0414574890205677
agentic,3,rect1,wage,-10,-0.242468092949311,0.0488142209894983,0.0414574890205677
agentic,3,rect1,wage,-9,-0.103988853589714,0.0607896065168331,0.0414574890205677
agentic,3,rect1,wage,-8,-0.0729905665923146,0.0437270952398412,0.0414574890205677
agentic,3,rect1,wage,-7,0.0563985242599601,0.0408232335282671,0.0414574890205677
agentic,3,rect1,wage,-6,-0.00173807406782433,0.04332369719357,0.0414574890205677
agentic,3,rect1,wage,-5,-0.0275978300136083,0.0624837458167536,0.0414574890205677
agentic,3,rect1,wage,-4,0.117642970487552,0.0617461505334142,0.0414574890205677
agentic,3,rect1,wage,-3,-0.0229790061146688,0.0565025858620627,0.0414574890205677
agentic,3,rect1,wage,-2,0.0431403212844104,0.0499900918983317,0.0414574890205677
agentic,3,rect1,wage,-1,0,0,0.0414574890205677
agentic,3,rect1,wage,0,0.0117691766161537,0.0458731276494619,0.0414574890205677
agentic,3,rect1,wage,1,-0.0639057979242481,0.0442435499337312,0.0414574890205677
agentic,3,rect1,wage,2,-0.121240604099992,0.0593452737341395,0.0414574890205677
agentic,3,rect1,wage,3,-0.0379830466708958,0.0577454360960212,0.0414574890205677
agentic,3,rect1,wage,4,0.00706427023795328,0.041530112632764,0.0414574890205677
agentic,3,rect1,wage,5,0.0137752866177698,0.0469414881238936,0.0414574890205677
agentic,3,rect1,wage,6,-0.211481437654345,0.0761616981886168,0.0414574890205677
agentic,3,rect1,wage,7,-0.0136613590978779,0.0740885660032537,0.0414574890205677
agentic,3,rect1,wage,8,0.0880625862197713,0.0493205210172543,0.0414574890205677
agentic,3,rect1,wage,9,-0.0530913728538373,0.0455493284612365,0.0414574890205677
agentic,4,corner75,exp,-22,0.0404371704341068,0.0674529548320456,0.311680746993522
agentic,4,corner75,exp,-21,0.127129955071467,0.0619442661057362,0.311680746993522
agentic,4,corner75,exp,-20,0.138193219155797,0.0533054264631427,0.311680746993522
agentic,4,corner75,exp,-19,0.0731988450270252,0.0758495354073215,0.311680746993522
agentic,4,corner75,exp,-18,0.132717432491629,0.070245215913176,0.311680746993522
agentic,4,corner75,exp,-17,0.111202492219974,0.0464540757218464,0.311680746993522
agentic,4,corner75,exp,-16,0.271241081235535,0.0688159479892661,0.311680746993522
agentic,4,corner75,exp,-15,0.135145180110451,0.0503809492782067,0.311680746993522
