timing,age_group,term,k,coef,se
agentic,4,exp_x_wage,-18,-0.0646200114279404,0.0696706007316984
agentic,4,exp_x_wage,-17,-0.0645151412030428,0.0513470163067847
agentic,4,exp_x_wage,-16,0.0295749668037226,0.0592876317862331
agentic,4,exp_x_wage,-15,-0.0100754529595862,0.0465332186753478
agentic,4,exp_x_wage,-14,0.00223891174941997,0.0485926995372102
agentic,4,exp_x_wage,-13,-0.0244833009947291,0.0412314919121541
agentic,4,exp_x_wage,-12,-0.00448465327091827,0.0481362857016417
agentic,4,exp_x_wage,-11,0.0035878179512033,0.0600397545220093
agentic,4,exp_x_wage,-10,-0.056872322210365,0.0505860030596229
agentic,4,exp_x_wage,-9,-0.0186321021997144,0.0543639409525099
agentic,4,exp_x_wage,-8,0.00427082308288919,0.0584441711016436
agentic,4,exp_x_wage,-7,-0.064149040553627,0.0611849154029494
agentic,4,exp_x_wage,-6,-0.0396144370300388,0.0572168036211704
agentic,4,exp_x_wage,-5,0.0106486331904351,0.0680611369634747
agentic,4,exp_x_wage,-4,-0.057942258179221,0.0640861908514411
agentic,4,exp_x_wage,-3,-0.079728567952039,0.0634244676492611
agentic,4,exp_x_wage,-2,-0.0632033896217779,0.047978726966734
agentic,4,exp_x_wage,-1,0,0
agentic,4,exp_x_wage,0,0.0472351374484216,0.0467078908643314
agentic,4,exp_x_wage,1,-0.0115104082652096,0.0427092786583527
agentic,4,exp_x_wage,2,-0.0961244205600764,0.0438571498764619
agentic,4,exp_x_wage,3,0.0410584526546266,0.0607933681491744
agentic,4,exp_x_wage,4,0.0082874879523153,0.0597937929535018
agentic,4,exp_x_wage,5,0.0315311559346507,0.0591352891703563
agentic,4,exp_x_wage,6,-0.069695790916973,0.0601467197089164
agentic,4,exp_x_wage,7,0.0649979834164775,0.0616449876268466
agentic,4,exp_x_wage,8,0.00611889088551806,0.0564684032638789
agentic,4,exp_x_wage,9,0.0376593583843991,0.0472563432259091
agentic,4,wage,-22,-0.0718757548896347,0.0563261650189178
agentic,4,wage,-21,-0.0702079506213586,0.0664854916083381
agentic,4,wage,-20,-0.0290177552812481,0.0441445258417409
agentic,4,wage,-19,-0.0251522348960529,0.0596350546428417
agentic,4,wage,-18,-0.0118573660273802,0.0553759252138209
agentic,4,wage,-17,-0.1245474535517,0.0546180840763274
agentic,4,wage,-16,0.0731662928301464,0.0572110211939765
agentic,4,wage,-15,-0.0366334856583933,0.0431309702852474
agentic,4,wage,-14,-0.0830852994561412,0.0474477366341624
agentic,4,wage,-13,-0.0597715591814761,0.0408615970940459
agentic,4,wage,-12,-0.0523741523700947,0.0501653981314328
agentic,4,wage,-11,-0.149043919663906,0.0623884004609824
agentic,4,wage,-10,-0.183023588559378,0.0531728627156017
agentic,4,wage,-9,-0.082697641408452,0.0565626393845465
agentic,4,wage,-8,-0.0577565137945537,0.046850509296152
agentic,4,wage,-7,0.104509775206378,0.0511505649027768
agentic,4,wage,-6,-0.0566261951762719,0.0623081796985538
agentic,4,wage,-5,-0.130406755519196,0.0566923062803333
agentic,4,wage,-4,0.127516237196939,0.0553086298790425
agentic,4,wage,-3,-0.0183328237680358,0.0637452588045055
agentic,4,wage,-2,-0.0178385909481588,0.0394808948234804
agentic,4,wage,-1,0,0
agentic,4,wage,0,-0.0537544518227276,0.0436817770413954
agentic,4,wage,1,-0.17392860437937,0.0408043008742192
agentic,4,wage,2,-0.120337045673088,0.0514507412670533
agentic,4,wage,3,-0.0924019910960479,0.0585582583958775
agentic,4,wage,4,-0.098624062306636,0.0578013128874483
agentic,4,wage,5,-0.0520864973276049,0.056217896108472
agentic,4,wage,6,-0.208365374132233,0.064352656874386
agentic,4,wage,7,-0.12616946487481,0.0617769219433006
agentic,4,wage,8,0.0698373503828352,0.0602673054744059
agentic,4,wage,9,-0.0672446262169928,0.05010114018025
chatgpt,1,exp,-22,0.00957902016371167,0.0453205186506629
chatgpt,1,exp,-21,-0.0412556471617263,0.0461910810606125
chatgpt,1,exp,-20,-0.0298100997626478,0.044629750883728
chatgpt,1,exp,-19,-0.0621250441692246,0.0352531835380816
chatgpt,1,exp,-18,-0.110873013476347,0.0385050738135876
chatgpt,1,exp,-17,-0.1159940974743,0.0393983272909126
chatgpt,1,exp,-16,-0.130078257905445,0.0485396716586496
chatgpt,1,exp,-15,0.0547797702447784,0.036470691737128
chatgpt,1,exp,-14,0.0143016291525995,0.0463741277455325
chatgpt,1,exp,-13,-0.0541922510030943,0.0278882540972559
chatgpt,1,exp,-12,-0.0485396433632943,0.0315960585168022
chatgpt,1,exp,-11,-0.055228655670948,0.0347552090628615
chatgpt,1,exp,-10,0.0413531629764564,0.0451209236353752
chatgpt,1,exp,-9,-0.0300965889939353,0.0411183066978975
chatgpt,1,exp,-8,-0.0343327048955715,0.0385566818348281
chatgpt,1,exp,-7,-0.022831257674008,0.0371166988987875
chatgpt,1,exp,-6,-0.0415219408344614,0.0355370357840676
chatgpt,1,exp,-5,-0.0246571245305064,0.0389897257494267
chatgpt,1,exp,-4,-0.0772066824994061,0.0482221702412298
chatgpt,1,exp,-3,0.0946557664047114,0.0343943969359961
chatgpt,1,exp,-2,0.102515759207748,0.0425300808239573
chatgpt,1,exp,-1,0,0
chatgpt,1,exp,0,0.0261040186613808,0.0327745860511125
chatgpt,1,exp,1,-0.050606688642587,0.0300007307200851
chatgpt,1,exp,2,0.0120843423235886,0.0396944066778945
chatgpt,1,exp,3,-0.0405706583826043,0.0300011155087959
chatgpt,1,exp,4,-0.0479426972313094,0.03299079504414
chatgpt,1,exp,5,-0.0410141579986744,0.0334041450671117
chatgpt,1,exp,6,-0.104077618588665,0.0298470762951161
chatgpt,1,exp,7,-0.054651453258741,0.0355678713296417
chatgpt,1,exp,8,-0.0822568712705557,0.0507801771101411
chatgpt,1,exp,9,0.0919382645133318,0.0375016627627689
chatgpt,1,exp,10,0.0445839319032276,0.0400795434251442
chatgpt,1,exp,11,-0.0761156716624373,0.0313796888515991
chatgpt,1,exp,12,-0.0291740765025562,0.0268175879309287
chatgpt,1,exp,13,-0.0670899853758928,0.0383307364792435
chatgpt,1,exp,14,0.0146465295623806,0.0380615678674551
chatgpt,1,exp,15,-0.0585105024170768,0.0348513589290379
chatgpt,1,exp,16,-0.0435629631721968,0.0292159827791677
chatgpt,1,exp,17,-0.0862884048278299,0.0317959497502458
chatgpt,1,exp,18,-0.133907709870681,0.0392537614070878
chatgpt,1,exp,19,-0.109887221227334,0.0497165088001182
chatgpt,1,exp,20,-0.0504422043032826,0.0526015914079225
chatgpt,1,exp,21,0.0295913314090437,0.0368470505813532
chatgpt,1,exp,22,0.0524800338059978,0.0432226943969674
chatgpt,1,exp,23,-0.059463386305092,0.0335683376245863
chatgpt,1,exp,24,-0.0609465285587591,0.032964664700505
chatgpt,1,exp,25,-0.0820172164910605,0.0446152117296777
chatgpt,1,exp,26,0.0156532434672944,0.0394486001083329
chatgpt,1,exp,27,-0.0537090097407044,0.0432797011478548
chatgpt,1,exp,28,-0.0698561410599298,0.0319517873196144
chatgpt,1,exp,29,-0.115619536126868,0.0361724239455517
chatgpt,1,exp_only,-22,0.0754950323606181,0.0588014759327761
chatgpt,1,exp_only,-21,0.00421974864183439,0.0587620607963042
chatgpt,1,exp_only,-20,0.0147115523637595,0.0556789618178734
chatgpt,1,exp_only,-19,-0.0148842413305481,0.0483428460850091
chatgpt,1,exp_only,-18,-0.111297301882745,0.0401144289997044
chatgpt,1,exp_only,-17,-0.12364750114026,0.0369807769837594
chatgpt,1,exp_only,-16,-0.174784997393061,0.0475193906718106
chatgpt,1,exp_only,-15,0.0553709389802549,0.03757387513018
chatgpt,1,exp_only,-14,-0.00963790291538237,0.0433320361330154
chatgpt,1,exp_only,-13,-0.0892172690839897,0.0290304708799737
chatgpt,1,exp_only,-12,-0.10098292658718,0.0360302894081007
chatgpt,1,exp_only,-11,-0.0985731636502171,0.0371870312917118
chatgpt,1,exp_only,-10,0.105829591280426,0.0464120413669866
chatgpt,1,exp_only,-9,-0.0307168538057673,0.0395091125731631
chatgpt,1,exp_only,-8,-0.0413020232850569,0.0364063506689082
chatgpt,1,exp_only,-7,-0.0456170196213464,0.0366018976954734
chatgpt,1,exp_only,-6,-0.0609923203599475,0.0346341287701151
chatgpt,1,exp_only,-5,-0.053490870265972,0.0376005563396851
chatgpt,1,exp_only,-4,-0.109484789743457,0.0459870863316694
chatgpt,1,exp_only,-3,0.121502901181119,0.0383074100930113
chatgpt,1,exp_only,-2,0.0947766578994027,0.0404931571858408
chatgpt,1,exp_only,-1,0,0
chatgpt,1,exp_only,0,1.57001909783516e-05,0.0332100750650857
chatgpt,1,exp_only,1,-0.0924814285624004,0.0343429819627226
chatgpt,1,exp_only,2,0.034383265807124,0.0399196953718182
chatgpt,1,exp_only,3,-0.0589526144076982,0.030528957524181
chatgpt,1,exp_only,4,-0.0624115741345116,0.0338757917336416
chatgpt,1,exp_only,5,-0.0560116405080788,0.0325862786890284
chatgpt,1,exp_only,6,-0.11895386683955,0.0292972580250345
chatgpt,1,exp_only,7,-0.0772857349990517,0.0328900631168604
chatgpt,1,exp_only,8,-0.100529900921584,0.0471876535956962
chatgpt,1,exp_only,9,0.121221101467906,0.038943767521327
chatgpt,1,exp_only,10,0.0517329826104789,0.0385101103041305
chatgpt,1,exp_only,11,-0.071174038801361,0.0295177643297096
chatgpt,1,exp_only,12,-0.0415666181013741,0.026007864280307
chatgpt,1,exp_only,13,-0.107545189195323,0.042603345997858
chatgpt,1,exp_only,14,0.0549140574706607,0.0365592670069746
chatgpt,1,exp_only,15,-0.0682201840193405,0.0345406381232944
chatgpt,1,exp_only,16,-0.0427058494694945,0.0267374661895349
chatgpt,1,exp_only,17,-0.0848122583119372,0.0305302855296558
chatgpt,1,exp_only,18,-0.160951981194134,0.0388769708380192
chatgpt,1,exp_only,19,-0.134807324331371,0.0516347667514417
chatgpt,1,exp_only,20,-0.0707507088675054,0.0492927184126369
chatgpt,1,exp_only,21,0.0510111542869899,0.0369784897361546
chatgpt,1,exp_only,22,0.0737057272352946,0.041820358383789
chatgpt,1,exp_only,23,-0.0518206187567061,0.0342926569203027
chatgpt,1,exp_only,24,-0.0719324727657495,0.0304037122464139
chatgpt,1,exp_only,25,-0.119464712894751,0.0478824455930722
chatgpt,1,exp_only,26,0.0589585383102051,0.0363131366178494
chatgpt,1,exp_only,27,-0.0549860509378115,0.0404001081407935
chatgpt,1,exp_only,28,-0.0616486188270987,0.0310887279390917
chatgpt,1,exp_only,29,-0.131742460354306,0.0367988844318607
chatgpt,1,exp_x_wage,-22,-0.107381823864444,0.0704527381912899
chatgpt,1,exp_x_wage,-21,-0.114754263868658,0.0740450924101588
chatgpt,1,exp_x_wage,-20,-0.0880710720211649,0.0737197132851756
chatgpt,1,exp_x_wage,-19,-0.117846167061158,0.0598386486934264
chatgpt,1,exp_x_wage,-18,-0.105221886723555,0.0424518256716555
chatgpt,1,exp_x_wage,-17,-0.00687373323391933,0.0449678187837889
chatgpt,1,exp_x_wage,-16,0.0170411157644411,0.0502003013797414
chatgpt,1,exp_x_wage,-15,0.195090832010312,0.0377149536569902
chatgpt,1,exp_x_wage,-14,0.0764389830071266,0.0423865064894103
chatgpt,1,exp_x_wage,-13,0.0019765266862503,0.028446307465312
chatgpt,1,exp_x_wage,-12,-0.0250360143618382,0.031886919214654
chatgpt,1,exp_x_wage,-11,-0.0612038954132871,0.0393103309963616
chatgpt,1,exp_x_wage,-10,-0.00935423605140117,0.0626199150824776
chatgpt,1,exp_x_wage,-9,-0.0328504415066369,0.0474177669713557
chatgpt,1,exp_x_wage,-8,0.00789817017506546,0.031580687299829
chatgpt,1,exp_x_wage,-7,0.0188285149359925,0.0329483758925561
chatgpt,1,exp_x_wage,-6,0.0225393032857505,0.0432938807261969
chatgpt,1,exp_x_wage,-5,0.00472337912869689,0.0439100907790805
chatgpt,1,exp_x_wage,-4,0.0398010763412101,0.0507303284193147
chatgpt,1,exp_x_wage,-3,0.183867852671077,0.0360223374197567
chatgpt,1,exp_x_wage,-2,0.0631496385763508,0.0425636312762483
chatgpt,1,exp_x_wage,-1,0,0
chatgpt,1,exp_x_wage,0,-0.0882154899250153,0.0499044665630986
chatgpt,1,exp_x_wage,1,-0.0502639515944841,0.0368221877982104
chatgpt,1,exp_x_wage,2,-0.0109015576027272,0.0539258033679049
chatgpt,1,exp_x_wage,3,-0.0293297448012476,0.0381242125066803
chatgpt,1,exp_x_wage,4,-0.0120140702419506,0.0398137957660306
chatgpt,1,exp_x_wage,5,-0.0104151517158772,0.0398007639085087
chatgpt,1,exp_x_wage,6,-0.0254072748032416,0.0339912887816333
chatgpt,1,exp_x_wage,7,-0.00706816576909412,0.0423411171644738
chatgpt,1,exp_x_wage,8,0.0306483275677188,0.0540004155470283
chatgpt,1,exp_x_wage,9,0.17100676401214,0.0373872979848853
chatgpt,1,exp_x_wage,10,0.0731870397501075,0.0371097882637123
chatgpt,1,exp_x_wage,11,-0.0526845062869003,0.0348654090012278
chatgpt,1,exp_x_wage,12,-0.0999496362618854,0.034292107129432
chatgpt,1,exp_x_wage,13,-0.0609987207984852,0.0461046103258753
chatgpt,1,exp_x_wage,14,0.0296134002155886,0.044819546748394
chatgpt,1,exp_x_wage,15,-0.0389629800181127,0.0454627072428806
chatgpt,1,exp_x_wage,16,-0.0202381642756853,0.0369179374227999
chatgpt,1,exp_x_wage,17,0.00520241713000614,0.0427796095509776
chatgpt,1,exp_x_wage,18,-0.0370504038644993,0.0467099303572389
chatgpt,1,exp_x_wage,19,-0.0568680857537254,0.0595356341671007
chatgpt,1,exp_x_wage,20,-0.0117689598235749,0.0544891700028507
chatgpt,1,exp_x_wage,21,0.140544325922852,0.0320679431170706
chatgpt,1,exp_x_wage,22,0.00476945230651113,0.0437004468714851
chatgpt,1,exp_x_wage,23,-0.0852860749276062,0.0404255812834627
chatgpt,1,exp_x_wage,24,-0.0243030838355431,0.0485238266578902
chatgpt,1,exp_x_wage,25,-0.0571091698660013,0.0558350221925255
chatgpt,1,exp_x_wage,26,-0.00842051740503318,0.0427334912711329
chatgpt,1,exp_x_wage,27,-0.0539875242440482,0.0429328137540267
chatgpt,1,exp_x_wage,28,-0.056767328280061,0.0384343246302475
chatgpt,1,exp_x_wage,29,-0.0251582633691136,0.0474630303778795
chatgpt,1,wage,-22,0.199742049886874,0.078286324366996
chatgpt,1,wage,-21,0.128317349784833,0.0935339544070917
chatgpt,1,wage,-20,0.13029432674002,0.0802428936142887
chatgpt,1,wage,-19,0.130702475133008,0.0711798656230925
chatgpt,1,wage,-18,-0.0317447961464671,0.0470980425886758
chatgpt,1,wage,-17,-0.0285703387745894,0.0541317181935295
chatgpt,1,wage,-16,-0.150434968961767,0.0676545266269066
chatgpt,1,wage,-15,0.0579576958254661,0.038108826411987
chatgpt,1,wage,-14,-0.0613051740859779,0.0328706218247111
chatgpt,1,wage,-13,-0.121266996440909,0.026255093712687
chatgpt,1,wage,-12,-0.189496437027944,0.0274144544234562
chatgpt,1,wage,-11,-0.169066311158865,0.0338860188359796
chatgpt,1,wage,-10,0.221339457297929,0.0628763448197094
chatgpt,1,wage,-9,-0.0115285581350306,0.0462758531392863
chatgpt,1,wage,-8,-0.0219936113208614,0.0261708127301504
chatgpt,1,wage,-7,-0.0737439565012216,0.0308445126323219
chatgpt,1,wage,-6,-0.0612889832801592,0.041187968019585
chatgpt,1,wage,-5,-0.0988704107254796,0.0539257757872146
chatgpt,1,wage,-4,-0.10124813394251,0.0658366441523695
chatgpt,1,wage,-3,0.145898681109471,0.0404003353918379
chatgpt,1,wage,-2,-0.00877558707955893,0.0338317596044721
chatgpt,1,wage,-1,0,0
chatgpt,1,wage,0,-0.11611551432443,0.0453027601469762
chatgpt,1,wage,1,-0.160331640188945,0.0275371044547422
chatgpt,1,wage,2,0.0745278569901763,0.0663509802921989
chatgpt,1,wage,3,-0.072509572833983,0.0534486515973859
chatgpt,1,wage,4,-0.0537661114953228,0.0798547078613963
chatgpt,1,wage,5,-0.0550968590738041,0.0306263999736541
chatgpt,1,wage,6,-0.058948135015236,0.0335923627001562
chatgpt,1,wage,7,-0.0806463487036379,0.0488140879421498
chatgpt,1,wage,8,-0.0548758909282928,0.0644860167047033
chatgpt,1,wage,9,0.14961183676738,0.0489881536428786
chatgpt,1,wage,10,0.0457647792878831,0.0284757524921504
chatgpt,1,wage,11,0.00212438142696634,0.0329840909362096
chatgpt,1,wage,12,-0.0713226457563614,0.0326177254975866
chatgpt,1,wage,13,-0.158469060157611,0.0335430833129074
chatgpt,1,wage,14,0.148493324828663,0.0370372587610686
chatgpt,1,wage,15,-0.0446608897400508,0.045115859930812
chatgpt,1,wage,16,-0.00261937248562181,0.0349437113297023
chatgpt,1,wage,17,0.00664522170467599,0.0302109640376246
chatgpt,1,wage,18,-0.104783535095628,0.0425597869267828
chatgpt,1,wage,19,-0.103006787087919,0.0601308399106595
chatgpt,1,wage,20,-0.0740902503939112,0.0612466674796275
chatgpt,1,wage,21,0.114579672019695,0.0465778779344536
chatgpt,1,wage,22,0.0752324000363999,0.0293410054315478
chatgpt,1,wage,23,0.00239123739588918,0.0311029924582775
chatgpt,1,wage,24,-0.045098509137438,0.0384061819860914
chatgpt,1,wage,25,-0.147306006324057,0.0401560900460152
chatgpt,1,wage,26,0.149696403070419,0.0379702566135607
chatgpt,1,wage,27,-0.019975206788231,0.0374079199724877
chatgpt,1,wage,28,0.0122845033169098,0.0321556504481702
chatgpt,1,wage,29,-0.0630432476638723,0.0339239576007461
chatgpt,2,exp,-22,0.0465482810448342,0.0459155513314281
chatgpt,2,exp,-21,-0.0200134390068945,0.0469929974359801
chatgpt,2,exp,-20,0.0448573455001907,0.0459968426856797
chatgpt,2,exp,-19,-0.012566133604566,0.0406896370382415
chatgpt,2,exp,-18,-0.00448387528767411,0.0428587966082709
chatgpt,2,exp,-17,-0.0966815215219066,0.0412461532705234
chatgpt,2,exp,-16,-0.12916885641669,0.046757816517678
chatgpt,2,exp,-15,0.0468733979272227,0.0435285448325855
chatgpt,2,exp,-14,0.0117190812639824,0.040445684079266
chatgpt,2,exp,-13,0.016719062733879,0.0288237779574511
chatgpt,2,exp,-12,0.0368241403353291,0.0340957878253125
chatgpt,2,exp,-11,0.00579938386707737,0.0351402145551101
chatgpt,2,exp,-10,0.103818103068388,0.0463131946403668
chatgpt,2,exp,-9,-0.0125061872373295,0.0426297785742124
chatgpt,2,exp,-8,0.0152968405871367,0.0460884502112629
chatgpt,2,exp,-7,0.0772666496789751,0.0385823119129698
chatgpt,2,exp,-6,0.0591838321054699,0.0375700992889484
chatgpt,2,exp,-5,-0.0269749968363415,0.0374314275284004
chatgpt,2,exp,-4,-0.0825750562114552,0.0462175493263575
chatgpt,2,exp,-3,0.118269358371367,0.0325463088025331
chatgpt,2,exp,-2,0.125484576419307,0.0389457904299536
chatgpt,2,exp,-1,0,0
chatgpt,2,exp,0,0.0368997249663507,0.0348011457784669
chatgpt,2,exp,1,0.0404282942375452,0.0341517289552828
chatgpt,2,exp,2,0.0925929857284374,0.0413822427514083
chatgpt,2,exp,3,0.00424305965135643,0.0347798877986742
chatgpt,2,exp,4,0.0277140080942707,0.0410406613077914
chatgpt,2,exp,5,0.0286116608017004,0.0346657585298403
chatgpt,2,exp,6,-0.0492067156776225,0.0306624437383175
chatgpt,2,exp,7,-0.100561653139676,0.0366951909023132
chatgpt,2,exp,8,-0.115325513776888,0.0514686034610914
chatgpt,2,exp,9,0.0897869314919457,0.032517432737995
chatgpt,2,exp,10,0.0443992637692038,0.0271367960708036
chatgpt,2,exp,11,-0.0353893968737799,0.0332728028633816
chatgpt,2,exp,12,-0.003819603891015,0.0373057308293682
chatgpt,2,exp,13,0.00472939520697099,0.0373473933288909
chatgpt,2,exp,14,0.0796783916476061,0.0398356397126745
chatgpt,2,exp,15,0.00982272121838331,0.0345720923147527
chatgpt,2,exp,16,-0.0355459398228565,0.0339159887608536
chatgpt,2,exp,17,-0.0155996914926353,0.0315700152760269
chatgpt,2,exp,18,-0.0292013094316623,0.0411797119680644
chatgpt,2,exp,19,-0.0987181363326538,0.0432806491525411
chatgpt,2,exp,20,-0.116278884235533,0.0477703280641368
chatgpt,2,exp,21,0.0513503211844099,0.0383366862027593
chatgpt,2,exp,22,0.0209609125872198,0.0309327013286783
chatgpt,2,exp,23,-0.0301764385697436,0.0305993008307341
chatgpt,2,exp,24,-0.0181805053740919,0.0356194201118082
chatgpt,2,exp,25,-0.00813782991689252,0.044925689212636
chatgpt,2,exp,26,0.111875975305753,0.0414595166799248
chatgpt,2,exp,27,0.0357676107751155,0.0455903678253422
chatgpt,2,exp,28,-0.00575388127448158,0.0318888167886012
chatgpt,2,exp,29,-0.0520208540543635,0.0342345215780425
chatgpt,2,exp_only,-22,0.124867926265042,0.044934595387503
chatgpt,2,exp_only,-21,0.0228217068898748,0.0489955182920306
chatgpt,2,exp_only,-20,0.072610016988932,0.0465551295079803
chatgpt,2,exp_only,-19,0.0195103275701338,0.0442987804536561
chatgpt,2,exp_only,-18,-0.021438897814002,0.0398109876740131
chatgpt,2,exp_only,-17,-0.158555110422763,0.0366414776267375
chatgpt,2,exp_only,-16,-0.261889604366106,0.0448993155297161
chatgpt,2,exp_only,-15,0.00439492477076708,0.0360319281628985
chatgpt,2,exp_only,-14,-0.0723825336924904,0.0366957216778162
chatgpt,2,exp_only,-13,-0.0372926602710848,0.0275358111511978
chatgpt,2,exp_only,-12,-0.0707986085167267,0.034351247846635
chatgpt,2,exp_only,-11,-0.0751771525817441,0.0349437776006146
chatgpt,2,exp_only,-10,0.165012437487752,0.0385545825835895
chatgpt,2,exp_only,-9,-0.0467995425671544,0.0501887391950078
chatgpt,2,exp_only,-8,0.0132145563248941,0.0384406417277906
chatgpt,2,exp_only,-7,0.033635239099393,0.0345495183212055
chatgpt,2,exp_only,-6,-0.0026360242471772,0.0330026060010968
chatgpt,2,exp_only,-5,-0.119851222623095,0.0331227356661385
chatgpt,2,exp_only,-4,-0.194233036327831,0.040727010965025
chatgpt,2,exp_only,-3,0.104478236126956,0.0276780533055984
chatgpt,2,exp_only,-2,0.0644337730201383,0.0350934480459137
chatgpt,2,exp_only,-1,0,0
chatgpt,2,exp_only,0,-0.0092484302569039,0.0308137282140346
chatgpt,2,exp_only,1,-0.0459528333038809,0.0356547735353227
chatgpt,2,exp_only,2,0.126302663867617,0.0375754113461939
chatgpt,2,exp_only,3,-0.0350689772183425,0.031635525155747
chatgpt,2,exp_only,4,-0.0105546076361712,0.0337542951454313
chatgpt,2,exp_only,5,0.0184815779177893,0.0307031481825725
chatgpt,2,exp_only,6,-0.0856632199092525,0.0263035448193276
chatgpt,2,exp_only,7,-0.168104593625982,0.0347352516852508
chatgpt,2,exp_only,8,-0.192719829109921,0.0490359466111507
chatgpt,2,exp_only,9,0.0600609419365964,0.0276566914735125
chatgpt,2,exp_only,10,0.0194610274194336,0.0254666692154202
chatgpt,2,exp_only,11,-0.0376244456627287,0.0301787371149967
chatgpt,2,exp_only,12,-0.0407532995573155,0.0305170014432303
chatgpt,2,exp_only,13,-0.080208059007037,0.0407373184937833
chatgpt,2,exp_only,14,0.139130031603254,0.0361363111647133
chatgpt,2,exp_only,15,-0.0200847229741318,0.0306887942505425
chatgpt,2,exp_only,16,-0.0248399344759399,0.030439453809739
chatgpt,2,exp_only,17,-0.0213852002292335,0.029378927283942
chatgpt,2,exp_only,18,-0.067441197637524,0.0360975894229181
chatgpt,2,exp_only,19,-0.179579949059495,0.0412691769750797
chatgpt,2,exp_only,20,-0.210627761817381,0.0491740064608876
chatgpt,2,exp_only,21,0.0274563104045563,0.0337122584441393
chatgpt,2,exp_only,22,-0.00114849914172898,0.0301489690791045
chatgpt,2,exp_only,23,-0.00577813496394137,0.0290423560055571
chatgpt,2,exp_only,24,-0.0559065882095776,0.0358140177386185
chatgpt,2,exp_only,25,-0.068009232632418,0.0498051913655481
chatgpt,2,exp_only,26,0.190060002786198,0.0368960479470307
chatgpt,2,exp_only,27,0.0181868243347997,0.0414308970364336
chatgpt,2,exp_only,28,-0.00333221090936294,0.0303470767001979
chatgpt,2,exp_only,29,-0.0756646979477492,0.0352374476448677
chatgpt,2,exp_x_wage,-22,-0.12151092990341,0.0559905769327082
chatgpt,2,exp_x_wage,-21,-0.146952091800112,0.0669691892484078
chatgpt,2,exp_x_wage,-20,-0.0792622571582061,0.0576573316025948
chatgpt,2,exp_x_wage,-19,-0.133460877456319,0.0539329190987316
chatgpt,2,exp_x_wage,-18,-0.0686304977691806,0.0452351681610445
chatgpt,2,exp_x_wage,-17,-0.0462147226307983,0.04152527435952
chatgpt,2,exp_x_wage,-16,-0.0175015001255206,0.0496309320192528
chatgpt,2,exp_x_wage,-15,0.0294939723480516,0.0383544927099959
chatgpt,2,exp_x_wage,-14,0.0407596785943981,0.0371578146294706
chatgpt,2,exp_x_wage,-13,0.0114511582364328,0.030950290739873
chatgpt,2,exp_x_wage,-12,-0.0318918510696744,0.0303233614411739
chatgpt,2,exp_x_wage,-11,-0.0391762632538388,0.038492282854419
chatgpt,2,exp_x_wage,-10,0.0173870401641184,0.0522732726918519
chatgpt,2,exp_x_wage,-9,0.0175809846768818,0.0714902905336351
chatgpt,2,exp_x_wage,-8,-0.0570073004172805,0.0338360223276884
chatgpt,2,exp_x_wage,-7,-0.024262733354387,0.0311496181268012
chatgpt,2,exp_x_wage,-6,-0.00570423581335676,0.037536820890009
chatgpt,2,exp_x_wage,-5,-0.0295930414456541,0.0325901069333949
chatgpt,2,exp_x_wage,-4,-0.0521726764160709,0.0484263091547789
chatgpt,2,exp_x_wage,-3,0.0283718751747446,0.0322153531467083
chatgpt,2,exp_x_wage,-2,-0.0344420124779503,0.0330404252738535
chatgpt,2,exp_x_wage,-1,0,0
chatgpt,2,exp_x_wage,0,-0.0979399839036783,0.0391465596923244
chatgpt,2,exp_x_wage,1,-0.0296090169574051,0.0371253757551063
chatgpt,2,exp_x_wage,2,-0.0600386233246472,0.0460241585192317
chatgpt,2,exp_x_wage,3,-0.0860985203372069,0.0336469474148105
chatgpt,2,exp_x_wage,4,-0.032992283202043,0.0323296709056736
chatgpt,2,exp_x_wage,5,-0.0266137221018659,0.0358472327625089
chatgpt,2,exp_x_wage,6,-0.0349614195497624,0.0348460224917832
chatgpt,2,exp_x_wage,7,-0.0863629144688829,0.0414171055005816
chatgpt,2,exp_x_wage,8,-0.0748089699846042,0.048712242198902
chatgpt,2,exp_x_wage,9,-0.0351934821076438,0.0339964628985004
chatgpt,2,exp_x_wage,10,-0.00466962780101071,0.0307480663058851
chatgpt,2,exp_x_wage,11,-0.032923195585932,0.0352811517111518
chatgpt,2,exp_x_wage,12,-0.0969527661749517,0.0424772774563059
chatgpt,2,exp_x_wage,13,-0.104339215613733,0.0441284329415896
chatgpt,2,exp_x_wage,14,-0.0617540406326902,0.0460025260847935
chatgpt,2,exp_x_wage,15,-0.026594556596616,0.0351975947748508
chatgpt,2,exp_x_wage,16,-0.0563679696290128,0.0366549653060285
chatgpt,2,exp_x_wage,17,-0.0734301527352723,0.0346908627497004
chatgpt,2,exp_x_wage,18,-0.0616427548622629,0.0407564638091144
chatgpt,2,exp_x_wage,19,-0.0985098479602781,0.047792369572273
chatgpt,2,exp_x_wage,20,-0.0879474637904425,0.0550380400802216
chatgpt,2,exp_x_wage,21,-0.0153479292650152,0.0374904035863565
chatgpt,2,exp_x_wage,22,-0.0371760820818897,0.0417026695651569
chatgpt,2,exp_x_wage,23,-0.0819355927915786,0.0376742468799284
chatgpt,2,exp_x_wage,24,-0.115177356813867,0.0446497996493232
chatgpt,2,exp_x_wage,25,-0.0312298614292775,0.0613183543647797
chatgpt,2,exp_x_wage,26,-0.128054798174192,0.0395143838259266
